#key	style	ss_system_id
Lion King, The (Europe, Brazil) (En)	box-3D	2
Lord of the Sword (USA, Europe, Brazil) (En)	box-3D	2
Loretta no Shouzou - Sherlock Holmes (Japan)	box-3D	109
Lucky Dime Caper Starring Donald Duck, The (Europe, Brazil) (En)	box-3D	2
Mahjong Sengoku Jidai (Japan)	box-3D	2
Marble Madness (Europe)	box-3D	2
Marksman Shooting & Trap Shooting & Safari Hunt (Europe)	box-3D	2
Marksman Shooting & Trap Shooting (USA, Brazil) (En)	box-3D	2
Master of Darkness (Europe, Brazil) (En)	box-3D	2
Masters of Combat (Europe, Brazil) (En)	box-3D	2
Maze Hunter 3-D (USA, Europe, Brazil) (En)	box-3D	2
Megumi Rescue (Japan) (En)	box-3D	2
Memoria Master (Brazil) (Mega Drive 4)	box-3D	2
Mercs (Europe, Brazil) (En)	box-3D	2
Michael Jackson's Moonwalker (USA, Europe, Brazil) (En)	box-3D	2
Mickey's Ultimate Challenge (Brazil) (En)	box-3D	2
Micro Machines (Europe)	box-3D	2
Mina Terrestre (Brazil) (Mega Drive 4)	box-3D	2
Minerador (Brazil) (Mega Drive 4)	box-3D	2
Miracle Warriors - Seal of The Dark Lord (USA, Europe, Brazil) (En)	box-3D	2
Missile Defense 3-D (USA, Europe, Brazil) (En)	box-3D	2
Monopoly (USA, Europe)	box-3D	2
Montezuma's Revenge Featuring Panama Joe (USA)	box-3D	2
Mortal Kombat (Europe, Brazil) (En)	box-3D	2
Mortal Kombat 3 (Brazil) (En)	box-3D	2
Mortal Kombat II (Europe, Brazil) (En)	box-3D	2
Ms. Pac-Man (Europe, Brazil) (En)	box-3D	2
My Hero (USA, Europe, Brazil) (En)	box-3D	2
NBA Jam (Europe) (Proto)	box-3D	2
Nekkyuu Koushien (Japan)	box-3D	2
NewZealand Story, The (Europe)	box-3D	2
Ninja Gaiden (Europe, Brazil) (En)	box-3D	2
Ninja, The (USA, Europe, Brazil) (En)	box-3D	2
Olympic Gold (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv)	box-3D	2
Operation Wolf (Europe, Brazil) (En)	box-3D	2
Ottifants, The (Europe, Brazil) (En,Fr,De,Es,It)	box-3D	2
OutRun (World)	box-3D	2
OutRun 3-D (Europe, Brazil) (En)	box-3D	2
OutRun Europa (Europe, Brazil) (En)	box-3D	2
PGA Tour Golf (Europe)	box-3D	2
Pac-Mania (Europe)	box-3D	2
Palhacos (Brazil) (Mega Drive 4)	box-3D	2
Paperboy (USA, Brazil) (En)	box-3D	2
Parlour Games (USA, Europe)	box-3D	2
Pat Riley Basketball (USA) (Proto)	box-3D	2
Penguin Land (USA, Europe)	box-3D	2
Phantasy Star (World) (En) (Sega Ages)	box-3D	2
Pit-Fighter (Europe)	box-3D	2
Populous (Europe, Brazil) (En)	box-3D	2
Poseidon Wars 3-D (USA, Europe, Brazil) (En)	box-3D	2
Power Strike (USA, Europe, Brazil) (En)	box-3D	2
Power Strike II (Europe, Brazil) (En)	box-3D	2
Predator 2 (Europe)	box-3D	2
Prince of Persia (Europe, Brazil) (En)	box-3D	2
Pro Wrestling (USA, Europe, Brazil) (En)	box-3D	2
Pro Yakyuu, The - Pennant Race (Japan)	box-3D	2
Psychic World (Europe, Brazil) (En)	box-3D	2
Psycho Fox (USA, Europe, Brazil) (En)	box-3D	2
Putt & Putter (Europe, Brazil) (En)	box-3D	2
Quartet (USA, Europe)	box-3D	2
Quest for the Shaven Yak Starring Ren Hoek & Stimpy (Brazil) (En)	box-3D	2
R-Type (World)	box-3D	2
R.C. Grand Prix (USA, Europe, Brazil) (En)	box-3D	2
Rainbow Islands (Europe)	box-3D	2
Rambo - First Blood Part II (USA)	box-3D	2
Rambo III (USA, Europe, Brazil) (En)	box-3D	2
Rampage (USA, Europe, Brazil) (En)	box-3D	2
Rampart (Europe)	box-3D	2
Rastan (USA, Europe, Brazil) (En)	box-3D	2
Reggie Jackson Baseball (USA)	box-3D	2
Renegade (Europe, Brazil) (En)	box-3D	2
Rescue Mission (USA, Europe, Brazil) (En)	box-3D	2
Road Rash (Europe, Brazil) (En)	box-3D	2
RoboCop 3 (Europe, Brazil) (En)	box-3D	2
RoboCop Versus The Terminator (Europe, Brazil) (En)	box-3D	2
Rocky (World)	box-3D	2
Running Battle (Europe, Brazil) (En)	box-3D	2
Sagaia (Europe, Brazil) (En)	box-3D	2
Satellite 7 (Japan) (En)	box-3D	2
Schtroumpfs Autour du Monde, Les (Europe) (En,Fr,De,Es)	box-3D	2
Scramble Spirits (Europe, Brazil) (En)	box-3D	2
Sega Chess (Europe, Brazil) (En)	box-3D	2
Sega World Tournament Golf (Europe, Brazil) (En)	box-3D	2
Senha (Brazil) (Mega Drive 4)	box-3D	2
Sensible Soccer (Europe)	box-3D	2
Shadow Dancer - The Secret of Shinobi (Europe, Brazil) (En)	box-3D	2
Shadow of the Beast (Europe, Brazil) (En)	box-3D	2
Shanghai (USA, Europe)	box-3D	2
Shinobi (Japan, Brazil) (En)	box-3D	2
Shooting Gallery (USA, Europe, Brazil) (En)	box-3D	2
Simpsons, The - Bart vs. The Space Mutants (Europe, Brazil) (En)	box-3D	2
Simpsons, The - Bart vs. The World (Europe, Brazil) (En)	box-3D	2
Sitio do Picapau Amarelo (Brazil)	box-3D	2
Slap Shot (USA, Europe, Brazil) (En)	box-3D	2
Smurfs, The (Europe, Brazil) (En,Fr,De,Es)	box-3D	2
Solomon no Kagi - Oujo Rihita no Namida (Japan)	box-3D	2
Sonic Blast (Brazil) (En)	box-3D	2
Sonic Chaos (Europe, Brazil) (En)	box-3D	2
Sonic Spinball (Europe, Brazil) (En)	box-3D	2
Sonic The Hedgehog (USA, Europe, Brazil) (En)	box-3D	2
Sonic The Hedgehog 2 (Europe, Brazil) (En)	box-3D	2
Sonic's Edusoft (Europe) (Proto)	box-3D	2
