#key	synopsis
5 in One FunPak (USA)	Pack de 5 jeux : Backgammon, Dames, Reversi, Échec, yahtzee
Puzzle & Action - Tanto-R (Japan)	Puzzle and Action est une série de jeux vidéo développée par Sega entre 1992 et 1996 sur borne d'arcade. La série comprend quatre épisodes : Puzzle and Action: Tant-R, Puzzle and Action: Ichidant-R, Puzzle and Action: Sando-R (sous-titré Treasure Hunt en occident) et Taisen Tanto-R Sashissu!!. Les deux premiers épisodes ont également été édités sur Mega Drive. Nous sommes donc ici en présence du premier Opus Les jeux proposent une succession de mini-jeux mettant en ?uvre la logique et/ou les réflexes dans une ambiance décalé.
Quest for the Shaven Yak Starring Ren Hoek & Stimpy (USA, Europe)	Quest for the Shaven Yak starring Ren Hoek & Stimpy sur Game Gear est un jeu de plates-formes dans lequel le joueur peut incarner Ren ou Stimpy dans leur quête pour ramener les sabots du tondeur de Yak. Vous pourrez choisir au début de chaque niveau quel personnage vous souhaitez incarner. Sachant que Ren saute haut et que Stimpy peut briser des obstacles. Vous devrez donc faire preuve de clairvoyance pour vous défaire de ces obstacles et éviter les embuches.
Quiz Gear Fight!!, The (Japan)	The Quiz Gear Fight!! est un jeu de Quizz
R.B.I. Baseball '94 (USA)	RBI Baseball '94 est un jeu de Baseball sur Game Gear.
R.C. Grand Prix (USA)	R.C grand prix est un jeu de course assez original, qui nécessite un peu d'entrainement. Les décors répétitifs est regrettables, mais le plaisir de la course est bien présent et c'est ça qui compte.
Rastan Saga (Japan) (En)	Rastan sur Game Gear est un jeu d'action où le combat prédomine. Vous devez sauver les Terres de Lograth d'une fin obscure en combattant à l'aide de haches et d'épées, chimères et autres démons menaçants. Vous aurez la possibilité d'améliorer la puissance de vos armes et de votre bouclier grâce aux bonus disséminés dans les niveaux.
Revenge of Drancon (USA, Brazil) (En)	Wonder Boy est en apparence un garçon des cavernes nommé Tom-Tom, armé d'une hachette en pierre qu'il peut lancer sur ses ennemis, et qui évolue dans un monde peuplé d'escargots, de fées, et d'un sorcier qui change de tête après chaque défaite. Avant de pouvoir affronter le sorcier dans son château, Tom Tom devra parcourir des forêts peuplées d'araignées, sauter de plateforme en plateforme au dessus de l'eau ou encore traverser une caverne remplie de chauves-souris. En guise de power up, Tom-Tom peut obtenir un skateboard, parfois délicat à guider. Le but du protagoniste est de secourir son amie Tanya.
Riddick Bowe Boxing (USA)	Riddick Bowe, triple champion du monde en poids lourds, donne son nom à un jeu de boxe sur Game Gear. Vous avez le choix parmi sept boxeurs fictifs et commencez en bas de la hiérarchie. Pour gravir les échelons vous affrontez les boxeurs mieux classés. En mode versus vous pouvez choisir l'un des 25 boxeurs du jeu, y compris Riddick Bowe. Comme dans la réalité, les matches s'étalent sur douze rounds de trois minutes, à moins de vaincre par KO en diminuant la jauge de l'adversaire.
Rise of the Robots (USA, Europe)	Rise of the Robots est un jeu de combat en 2,5D . On y incarne le cyborg Eco35-2, mi-homme mi-robot, créé par la société Electrocorp, afin de contrer la mutinerie qui se prépare dans leur usine de Metropolis 4, suite à la reprogrammation de certains robots en leur injectant le virus EGO, les rendant conscient de leur situation et donc agressif. Il faudra donc les affronter un par un dans des combats en duel pour arrêter cette rébellion. Le titre se voulait graphiquement révolutionnaire. Mais bien que les robots de combats sont assez jolis (avec des sprites 3D retranscrits dans un univers 2D), les décors ne sont qu'en 2D statique assez ternes. Aussi, l'animation en jeu est lente, voire assez &quot;lourde&quot; impactant directement la maniabilité. La lenteur de votre robot et la puissance des ennemis qui varie (au point que certains robots sont ultra puissants et vous atomisent en deux coups) rendent vite les combats déséquilibrés.
Ristar (World)	Vous contrôlez Ristar dans ce jeu d'action sur Game Gear, à la jouabilité unique. Servez-vous de vos bras élastiques pour éliminer vos ennemis et grimper où bon vous semble dans le but d'anéantir un tyran qui a pris le contrôle d'un système de planètes.
Road Rash (USA)	Road Rash est un jeu de course de moto agressif dans lequel le joueur joue le rôle d'un motard qui participe à une série de courses illégales à travers les États-Unis. En partant en queue de peloton, l'objectif est toujours de finir premier sur un parcours linéaire, en dépassant les autres motards. Pour y parvenir, il faut bien conduire et faire tomber les adversaires à l'aide de gourdins, de pieds-de-biche ou à mains nues. Les autres coureurs se défendent de la même manière et il y a aussi des dangers. Toutes les courses se déroulent sur route ouverte. Il y aussi les flics, des taches d'huile et des vaches errantes sur votre parcours. En gagnant des courses, vous pouvez être promu dans une division supérieure et gagner de l'argent avec lequel vous pouvez acheter une meilleure moto. Chaque fois que vous êtes éjecté de votre moto ou que vous percutez quelque chose, vous devez courir pour retrouver votre moto et perdez du temps, sans compter que votre moto subit des dommages.
RoboCop 3 (World)	RoboCop 3 sur Game Gear est un jeu mêlant plates-formes et tir. Vos missions consistent pour la plupart à porter secours à des collègues ou des civils en mauvaise posture. Vous trouverez en chemin des kits de réparation qui vous permettront de récupérer l'énergie que vous auront enlevée vos nombreux assaillants.
RoboCop Versus The Terminator (USA, Europe)	Robocop vs Terminator sur Game Gear est un jeu d'action combinant les univers des deux long métrages éponymes. L'histoire débute lorsque les soldats de John Connor découvrent que Skynet est issu de la technologie cybernétique utilisée pour fabriquer Robocop. Incarnez ce dernier, entrez dans la résistance et venez en aide à Connor pour sauver l'humanité des machines.
Royal Stone - Hirakareshi Toki no Tobira (Japan)	Royale Stone est la suite de Crystal Warriors. Le jeu suit l'histoire d'Eva, un ancien chevalier de Martalia, exilé de son royaume pour avoir trahi la confiance du peuple et vous être retourné contre votre propre équipe.
Samurai Shodown (USA)	Samurai Shodown sur Game Gear est un jeu de combat se déroulant au XVIIIème siècle au Japon. Le titre intègre des modifications par rapport aux classiques du genre telles que l'utilisation d'armes blanches, un système de zoom ainsi qu'une jauge POW se remplissant au fil du combat et débloquant des attaques puissantes.
Sassou Shounen Eiyuuden - Coca-Cola Kid (Japan)	Coca-Cola kid est un jeu de plateforme tiré du film australien réalisé par Dusan Makavejev, sorti en 1985.
Schtroumpfs Autour du Monde, Les (Europe) (En,Fr,De,Es)	Il s'agit de la suite du jeu Les Schtroumpfs et il est basé sur la bande-dessinée du même nom et de la série animée. Contrairement au jeu précédent, le joueur peut choisir quel personnage il souhaite incarner : la Schtroumpfette ou le Schtroumpf costaud (ainsi est-il nommé dans la notice du jeu). Le système de jeu est différent : le joueur doit aider les deux Schtroumpfs jouables à retrouver des cristaux dissimulés dans les niveaux. Ils sont au nombre de 10 (9 dans le premier niveau) par niveau.
Scratch Golf (USA)	Scratch Golf est un jeu de golf (comme son nom l'indique) vous incitant à jouer Scratch (Se dit d'un joueur jouant habituellement un parcours dans le Par) Bon courage.
SD Gundam - Winner's History (Japan)	Adaptation en jeu vidéo de la série basée sur l'anime Mobile Suit Gundam et notamment Super Deformed Gundam.
Sega Game Pack 4 in 1 (Europe)	Sega Game Pack 4 in 1 est une compilation de 4 mini-jeux. Vous avez le choix entre le puzzle-game Flash Columns, un jeu de football centré sur le shootout qui consiste en un simple duel joueur/gardien, un jeu de tennis et un jeu de courses de voitures.
Sensible Soccer - European Champions (Europe)	La mouture European Champions de Sensible Soccer sur Game Gear inclut les noms des joueurs présents en clubs européens lors de la saison 92/93. Vous pouvez aussi participer aux qualifications pour la Coupe du Monde 94. L'un des arguments majeurs du jeu à l'époque était la prise en compte des cartons.
Shanghai II (Japan) (En)	Shangai II est un énième jeu de Majhong dont le but est de faire des paires à l'aide des différentes pièces disposées aléatoirement par la Game Gear.
Shaq Fu (USA)	Shaq Fu est un jeu de combat ayant Shaquille O'Neal, l'un des plus grands basketteurs de tous les temps, comme personnage principal. Alors que Shaq se déplace pour un match de charité, il est aspiré dans une autre dimension où un vieil homme lui demande de sauver son petit-fils. Il devra alors affronter onze créatures pour y parvenir.
Shikinjou (Japan) (En)	Shi-Kin-Joh (&quot;Cité Interdite&quot;) est un jeu de puzzle similaire à Sokoban dans lequel le joueur doit atteindre un but en poussant des tuiles surdimensionnées de mahjong qui bloquent le chemin. Lorsque deux tuiles correspondantes sont poussées l'une à côté de l'autre, elles disparaissent. D'autres types de tuiles verrouilleront les tuiles mobiles qui entrent en contact avec elles.
Shining Force - The Sword of Hajya (USA)	Dans Shining Force II : Sword Of Hajya, les royaumes de Cypress et Gardiana ont uni leurs forces pour combattre le maléfique Empire Iom. Le héros, Nick, a vu sa main changée en pierre au cours de sa dernière bataille et ne peut pas décemment brandir sa légendaire Sword of Hajya. Vous devez l'aider à reconquérir son royaume à l'aide d'une équipe de braves combattants dans ce jeu de rôle sur Game Gear.
Shining Force Gaiden - Ensei, Jashin no Kuni e (Japan)	Premier volet de la trilogie Shining Force sur Game Gear, Shining Force Gaiden est un jeu de rôle stratégique. La majeure partie du titre est consacrée aux combats. Vous déplacez votre petite communauté sur la carte, le combat survient lorsque vous êtes en contact avec l'ennemi. Chaque confrontation rapporte des points d'expérience, à condition d'en sortir vivant, bien évidemment.
Shining Force Gaiden - Final Conflict (Japan)	Shining Force Gaiden : Final Conflict se situe chronologiquement entre le premier et le deuxième épisode de le série sortis sur Game Gear. Il s'agit toujours d'un jeu de rôle stratégique où les combats ont la part belle. Vette fois, vous et votre petite communauté devez combattre la sorcière Mishaela, qui a pris le contrôle des forces du Mal.
Shinobi II - The Silent Fury (World)	Shinobi II : The Silent Fury est le second volet des aventures du célèbre ninja sur Game Gear. Il s'agit d'un jeu de plates-formes en 2D. Votre objectif est de secourir les quatre ninjas, et de retrouver leurs cristaux respectifs. Vous aurez la possibilité d'incarner les ninjas libérés, dont les techniques diffèrent quelque peu.
Side Pocket (USA)	Side Pocket sur Game Gear est une simulation de billard/snooker. Vous parcourez les Etats-Unis à travers des défis et tournois. Le jeu offre la possibilité d'affronter un ami en connectant deux Game Gear, et ce en jeu traditionnel, ou bien en défi &quot;9-Ball Game&quot;, qui consiste à être le premier à empocher 9 billes.
Simpsons, The - Bart vs. the Space Mutants (USA, Europe)	The Simpsons : Bart vs the Space Mutants sur Game Gear est un jeu de plates-formes dans lequel vous incarnez Bart Simpson qui part en croisade contre les mutants envahisseurs venus de l'espace. Pour faire la part des choses entre les mutants et les simples autochtones, Bart utilise des lunettes à Rayons X. Sauvez Springfield et enrayez la conspiration visant à détruire la ville avec une arme secrète.
Simpsons, The - Bart vs. the World (World)	The Simpsons : Bart vs the World sur Game Gear, est une compilation de mini-jeux où vous incarnez le turbulent Bart Simpson. Vous avez le choix entre cinq jeux, dont un est à débloquer. Dans l'un d'entre eux, qui s'apparente à un jeu de plates-formes, vous devrez aider Bart à s'échapper d'un bateau. Il y a également un jeu de cartes, un puzzle, un questionnaire sur les Simpsons, et enfin, un jeu dans lequel vous ferez du skateboard sur la Muraille de Chine.
Simpsons, The - Bartman Meets Radioactive Man (USA)	Un soir, dans sa cabane. Bart s'aperçoit que Radioactive Man n'apparaît pas dans sa propre BD. C'est alors que surgit Fallout boy qui lui explique que Radioactive man est coincé dans une dimension parallèle créée par Brain-o et ses compères. Bartman devient leur dernier espoir.
Slider (USA, Europe)	Les Skweek ont vécu en harmonie pendant des siècles, un peuple pacifique par nature, jusqu'à l'arrivée de Pitark. Il a ruiné leur terre rose vif en enlevant la couleur, et ce n'est qu'après sa mort qu'ils ont eu l'occasion de nettoyer la terre. Votre travail consiste à parcourir les continents et à nettoyer chacun d'entre eux.nnSkweek peut se déplacer dans les quatre directions et est armé d'un simple pistolet, dont les tirs ricochent avant de toucher les ennemis : les Schnoreuls (avec qui le contact est instantanément fatal). Certaines cases contiennent des flèches qui vous obligent à prendre une direction particulière, il y a aussi des blocs que vous devez éviter. Les blocs de bombes font exploser les blocs environnants. Les blocs de raccourcis vous permettent de vous déplacer vers un autre bloc de type téléporteur.
Smurfs, The (Europe) (En,Fr,De,Es)	Dans Les Schtroumpfs sur Game Gear vous incarnerez un habitant du village Schtroumpf, désigné pour aller porter secours à trois de ses amis, capturés par le diabolique Garagamel, qui souhaite en faire son dîner. Tracez votre route à travers les forêts, montagnes, marais et autres grottes dans ce jeu de plates-formes au visuel fidèle à la BD.
Solitaire FunPak (USA)	Solitaire Funpak est comme son titre l'indique, une simulation de jeu de solitaire qui vous permet de jouer aux douze variations du jeu (Klondike, Tripeaks, Pyramid, Cruel, Freecell, Golf, Canfield, Aces Up, Scorpion, Poker, Stonewall and Florentine). Il vous est aussi donné la possibilité de participer à des tournois et des championnats.
Solitaire Poker (USA, Europe)	Solitaire Poker sur Game Gear est un jeu de réflexion. Vous disposez des cartes de poker sur une grille dotée de vingt cinq emplacements. Le but du jeu est d'atteindre le score nécessaire pour passer au prochain niveau en réalisant des combinaisons verticalement, horizontalement, ainsi que dans les deux grandes diagonales. Parviendrez-vous à placer une quinte flush royale ?
Sonic Blast (World)	Sonic Blast sorti sur Game Gear est le dernier épisode des aventures de la mascotte Sega sur sa console portable. Vous pouvez y jouer Sonic, et Knuckles, qui a la capacité de planer et d'escalader les parois, donnant un nouveau souffle au jeu.
Sonic Chaos (USA, Europe, Brazil) (En)	Sonic Chaos vous permet pour la première fois sur Game Gear, d'incarner soit Tails, le renard à deux queues, soit le hérisson supersonique. La possibilité de voler ajoute une nouvelle dimension d'exploration à ce classique parmi les classiques du jeu de plates-formes.
Sonic Drift (Japan) (En)	Sonic Drift sur Game Gear met en scène Sonic, Tails, Amy et Robotnik dans des courses de voitures. Vous avez le choix entre six circuits, issus des environements du jeu de plates-formes, chacun avec trois niveaux de difficulté.
Sonic Drift 2 (World)	Sonic Drift 2 sur Game Gear met en scène Sonic, Tails, Amy et Robotnik dans des courses de voitures. Vous avez maintenant un nouveau système de boss qui permet au dernier de rester dans la course !
Sonic Labyrinth (World)	Dans Sonic Labyrinth sur Game Gear vous devez aider le hérisson bleu à retrouver ses chaussures rouges et blanches que Robotnik lui a subtilisées. Votre seule arme sera de pouvoir vous mettre en boule afin d'éliminer vos ennemis et de retrouver 3 clefs par niveau permettant de passer au prochain.
Sonic Spinball (USA, Europe, Brazil) (En)	Accompagné de son ami Tails, Sonic le hérisson bleu le plus rapide de la galaxie doit à nouveau affronter le Dr Robotnik dans Sonic Spinball sur Game Gear. Le quartier général ennemi est installé en haut d'un volcan, et le mécanisme qui le protège est similaire à celui d'un flipper. Mettez-vous en boule et escaladez le Mont Mobius pour libérer les animaux transformés en robots par votre pire ennemi.
Sonic The Hedgehog (Japan, USA) (En)	Sonic the Hedgehog sur Game Gear est un jeu de plates-formes dont la principale caractéristique est l'incroyable vitesse de pointe de son héros, un hérisson bleu. L'histoire débute lorsque le docteur Robotnik capture les animaux de l'île et les enferme dans des robots. Le but du jeu est de libérer les animaux de l'île et de mettre à mal les plans de conquête du terrible Robotnik.
Sonic The Hedgehog - Triple Trouble (USA, Europe, Brazil) (En)	Dans Sonic The Hedgehog : Triple Trouble, titre exclusif à la Game Gear, la célèbre mascotte bleue de Sega doit composer avec trois adversaires en même temps, Knuckles, Eggman et Knack, tous trois à la recherche des Chaos Emeralds. La seule nouveauté par rapport aux autres épisodes Game Gear est qu'il vous reste quelques anneaux après qu'un ennemi vous ait touché.
Sonic The Hedgehog 2 (World)	Sonic the Hedgehog 2 sur Game Gear reprend la recette qui a fait le succès du précédent volet et ajoute la possibilité d'utiliser un deltaplane dans certaines phases de jeu. Collectez les anneaux pour gagner des vies supplémentaires et libérez les animaux condamnés à la robotisation.
Soukoban (Japan) (En)	Sokoban est un jeu de réflexion sur Game Gear. Ce titre remet sur le devant de la scène le vieux jeu de casse-tête : vous devez sortir plusieurs caisses des différents niveaux, parfois avec des mouvements limités. Le titre propose un tutoriel, un mode deux joueurs, trois niveaux de difficulté et 250 niveaux de jeu.
Space Harrier (World)	Space Harrier sur Game Gear est un shoot'em up. Le personnage dirigé à la troisième personne peut courir ou voler, et doit éviter les obstacles et tirs ennemis. Faites preuve d'adresse pour arriver au terme des 18 niveaux, chacun se terminant par un affrontement avec un boss.
Spider-Man (USA, Europe)	Spider-Man vs. The Kingpin sur Game Gear est un jeu d'action/plates-formes dans lequel vous incarnez l'homme-araignée. Wilson Fisk alias The Kingpin déclare à la presse qu'une bombe placée quelque part dans New York va exploser d'ici 24 heures. Il accuse directement Spider-Man, qui se retrouve avec la police sur le dos. Vous devez trouver la bombe et redorer votre blason, mais Octopus, Electro et Mysterio tenteront de vous barrer la route.
Spider-Man - Return of the Sinister Six (USA, Europe)	Spider-Man : Return of the Sinister Six sur Game Gear vous propose de revêtir la combinaison bleue et rouge de l'homme-araignée dans un jeu d'action où vous serez opposé aux Sinister Six (Electro, Sandman, Mysterio, Vulture, Hobgoblin et le docteur Octopus). Vous aurez parfois à résoudre des petites énigmes. Prenez garde, notre héros ne possède qu'une seule vie...
Spider-Man - X-Men - Arcade's Revenge (USA)	Spider-Man et les X-men unissent leurs forces dans Spider-Man and the X-Men : Arcade's Revenge sur Game Gear. Vous incarnez au début l'homme-araignée poursuivant Arcade, qui a enlevé les X-Men pour les emmener dans un parc diabolique tout droit sorti de son imagination morbide. Une fois à l'intérieur vous pourrez choisir entre Tornade, Cyclope ou Wolverine, chacun disposant de ses attaques respectives.
Spirou (Europe) (Proto)	Spirou est un jeu de plates-formes inspiré de l'univers gravitant autour du personnage de bandes dessinées de la maison Dupuis. Si une version SNES et Megadrive ont bien vue le jour uniquement en europe, la version Game Gear a été annulé. On se retrouve donc ici en présence d'un prototype.
Sports Illustrated - Championship Football & Baseball (USA)	Sports Illustrated Championship Football & Baseball est un double jeu de sport qui vous permet de jouer au Football américain (en vue du dessus) et au Baseball.
Sports Trivia (USA)	Sports Trivia est un jeu de Quizz Sportif sortie uniquement en Bundle avec la Game Gear aux Etats Unis. Une version boite existe sous le nom de Sports Trivia - Championship Edition
Sports Trivia - Championship Edition (USA)	Sports Trivia - Championship Edition est un jeu de Quizz Sportif, version boite du jeu Sports Trivia sortie uniquement en Bundle avec la Game Gear aux Etats Unis.
Star Trek - The Next Generation - The Advanced Holodeck Tutorial (USA)	Star Trek : The Next Generation - The Advanced Holodeck Tutorial est un jeu vidéo exclusivement en import US sur GameGear, de genre Stratégie tour par tour Futuriste
Star Trek Generations - Beyond the Nexus (USA)	Star Trek : Generations : Beyond The Nexus sur Game Gear est basé sur les sept films de la saga. Vous alternez entre phases de combat spatial aux commandes de l'Enterprise, des missions d'action au sol et des pans entiers du jeu dédiés à la résolution d'énigmes.
Star Wars (USA, Europe)	Star Wars sur Game Gear reprend à peu de détails près le scénario de l'Episode IV : Un nouvel espoir. Ce jeu propose plusieurs phases de jeux, principalement des niveaux de plates-formes, mais vous aurez aussi droit à quelques phases de shooting aux commandes du mythique Faucon Millenium.
Stargate (World)	Stargate est un jeu de tetris en 3D basé sur le film Stargate.
Street Hero (USA) (Proto 2)	Janggun ui adeul est un jeu de combats basé sur le film de gangster coréen du même nom. Il s'agit ici d'un prototype, le jeu n'ayant jamais été publié sur Game Gear
Streets of Rage (World)	Streets of Rage sur Game Gear vous propose de suivre l'histoire de trois jeunes agents de police aux prises avec une organisation criminelle, ménée de main de fer par un certain Mr.X. Le jeu consiste à éliminer tous vos opposants grâce à divers coups, pour progresser dans le niveau et défier le boss. Chaque combattant dispose de ses propres qualités et désavantages.
Streets of Rage 2 (World)	Un an après avoir défait Mr. X, les policiers Axel, Blaze et Adam ont repris le cours normal de leur existence, jusqu'à ce que ce dernier ne soit enlevé. Tel est le point de départ de Streets of Rage 2 sur Game Gear. Le jeu demeure un beat'em all classique, mais s'enrichit grandement en termes de jouabilité par rapport à son prédécesseur, ainsi qu'en termes d'interactivité des environnements.
Striker (Europe) (En,Fr,De,Es,It)	Striker reprend les influences de tous les jeux de football précédents publiés par Rage Software tout en ajoutant des caractéristiques propres. Il convient de noter les multiples perspectives de caméra sur le terrain et le large éventail de fonctionnalités ajoutées, y compris plus de 340 équipes locales et nationales (plus de cinq fois le nombre vu dans Ultimate Soccer). En raison de l'absence de licence de la FIFA (ou d'une autre instance footballistique), les équipes et les joueurs locaux ont des noms falsifiés mais reconnaissables (par exemple, Newcastle devient &quot;Oldcastle&quot;). Striker comprend également un jeu de baby-foot caché.
Super Battletank (USA)	Garry Kitchen's Super Battletank: War in the Gulf (souvent abrégé Super Battletank) est un jeu vidéo de simulation de tank sorti en 1992 sur Game Gear, Mega Drive et Super Nintendo. Le jeu a été développé et édité par Absolute Entertainment. La version Game Gear a été éditée par Majesco Sales.
Super Columns (USA, Europe)	Ce jeu vidéo de puzzle fait suite au jeu Columns.
Super Golf (USA)	Super Golf est un jeu de golf plutôt classique destiné à la Game Gear.
Super Kick Off (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv)	Super Kick Off sur Game Gear vous permet de choisir parmi quarante équipes de football (16 nationales et 24 clubs). Après avoir exploré le complet mode Training vous pourrez vous lancer dans un championnat national ou une compétition internationale. Vous pouvez aussi créer votre propre compétition. A noter que tous les changements que vous apporterez aux équipes et leur composition, sont sauvegardés grâce à la mémoire intégrée à la cartouche.
Super Momotarou Dentetsu III (Japan)	Super Momotarou Dentetsu III est un jeu de plateau, qui reprend les personnages des RPG Momotarou Densetsu. Le but est de voyager de cases en cases autour d'un plateau de jeu après avoir jeté un dé et de devenir riche. Pour cela il faudra investir dans des commerces le long du voyage qui se déroulera en train, en bateau ou en avion. Certaines cases déclenchent des événements.
Super Monaco GP (USA, Europe, Brazil) (En)	Super Monaco GP sur Game Gear est l'adaptation du jeu arcade du même nom. Le jeu inclut les séances de qualifications, dans lesquelles il vous faut briller pour prendre le départ de la course en bonne position. Seul ou à 2 joueurs en écran partagé, testez vos réflexes sur les circuits officiels du championnat du monde FIA de l'époque.
Super Off Road (USA, Europe)	Super Off Road sur Game Gear est un jeu de rallye tout terrain reprenant la licence du pilote légendaire Ivan Stewart dit &quot;Ironman&quot;. Vous disputez des courses à quatre, dans des 4x4 spécialement construits pour les bosses et les sauts qui vous attendent sur les circuits. Vous avez la possibilité d'améliorer votre véhicule, à condition de remporter assez d'argent en gagnant des courses.
Super Smash T.V. (World)	Smash T.V. sur Game Gear vous place dans un morbide, mais heureusement fictif, jeu télévisé, où deux combattants armés jusqu'aux dents s'affrontent au travers de diverses arènes remplies d'individus mortellement dangereux. Le but est de faire plus de dégâts que votre adversaire, tout en récoltant un maximum de cadeaux.
Super Space Invaders (USA, Europe)	Super Space Invaders sur Game Gear reprend la recette ayant fait le succès de la version arcade. Vous dirigez latéralement un vaisseau doté d'un simple tir et vous devez vous débarrasser des vagues d'assauts aliens qui planent au-dessus de vous et se rapprochent au fur et à mesure que le temps passe.
Super Star Wars - Return of the Jedi (USA, Europe)	Super Star Wars : Return of the Jedi sur Game Gear, suit, comme son nom l'indique, l'intrigue du volet clôturant la première trilogie Star Wars. Vous aurez la possibilité de choisir entre Luke, Han Solo, Leia et Chewbacca au début de chaque mission, chacun disposant de caractéristiques lui étant propres. La majorité des missions est orientée jeu de plates-formes, quelques phases de conduite de véhicules interviennent épisodiquement.
Superman - The Man of Steel (Europe)	Superman: The Man of Steel, ou simplement Superman en Amérique du Nord, est un jeu vidéo de plates-formes basé sur le comics Superman. Lois Lane a été kidnappé par Brainiac, utilisez vos yeux lasers et vos super muscles pour en venir à bout.
Surf Ninjas (USA, Europe, Brazil) (En)	Plus qu'une apparition, on peut véritablement parler de placement de publicité pour la Game Gear, et pour le jeu Surf Ninjas, dans le film éponyme dont il est censé être adapté, fruit d'un accord entre SEGA of America et New Line Cinema, pour promouvoir la portable couleur ! Le jeu va jusqu'à montrer un personnage jouer à la Game Gear, comme dans le film, la boucle est bouclée ; ils sont forts ces Américains !
Sylvan Tale (Japan)	Sylvalant était un monde ou Humains, Animaux, Nature et Dieux vivaient en harmonie et paix. Mais l'équilibre du monde s'écroula... les monstres envahirent les terres de Verda, Flora puis Sylva... tuant et saccageant tout sur leur passage. Et devinez qui va devoir remettre de l'ordre dans tout ça ? C'est Bibi... c'est vous le héros ! C'est vous Zett, qui pour des raisons encore obscures, avez été choisi pour sauver le monde de Sylvalant. Pour cela pas 36 solutions, il vous faut retrouver les Six Larmes de Sylvalant, essences même du toute vie sur Terre.
T2 - The Arcade Game (USA, Europe)	T2 : The Arcade Game sur Game Gear est la conversion d'un jeu de tir sorti sur borne d'arcade. L'intrigue est celle du film Terminator 2 et deux joueurs peuvent jouer ensemble pour défaire les nombreux ennemis. Faites équipe et affrontez le redoutable T-1000 !
Tails Adventure (World) (En,Ja)	Le jeu de plates-formes Tails Adventure disponible sur Game Gear narre l'histoire du plus connu des compagnons de Sonic le hérisson : Tails l'écureuil volant. Alors que notre héros se repose sur son île, celle-ci est soudainement attaquée par une armée entière de canards. Seulement armé de bombes au départ, Tails pourra récupérer de nombreux gadgets par la suite comme un petit robot télécommandé, ainsi que les fameuses Emeraudes du Chaos afin de booster sa jauge de vol.
Tails' Skypatrol (Japan) (En)	Tails' Skypatrol sur Game Gear est un jeu de plates-formes spin-off de la série Sonic dans lequel vous incarnez le camarade du hérisson bleu, Tails. Ce dernier a fait la découverte d'une île abandonnée, toutefois une certaine Wendy Witchcart déclare que celle-ci lui appartient et qu'elle changera quiconque lui désobéit en cristal. Notre jeune héros est bien décidé à protéger les habitants de l'île de cette femme tyrannique.
Taisen Mahjong HaoPai (Japan)	Taisen Mahjong HaoPai est un jeu de ... Majhong.
Taisen Mahjong HaoPai 2 (Japan)	Taisen Mahjong HaoPai 2 et la suite de Taisen Mahjong HaoPai !!! Et en plus c'est un jeu de Majhong...
Taisen-gata Daisenryaku G (Japan)	Daisenryaku G sur Game Gear place le joueur au centre d'un conflit fictif entre la nation bleue et la nation rouge. Vous disposez d'une phase de production de vos unités (d'une douzaine de types différents), puis d'une phase de positionnement, avant que la phase de combat ne débute. La stratégie dépend grandement du terrain sur lequel vous combattez.
TaleSpin (USA, Europe, Brazil) (En)	Dans TaleSpin sur Game Gear, vous incarnez l'ours Baloo et devez l'aider à acheminer ses cargaisons. Le jeu alterne séquences de plates-formes et phases de pilotage aérien. Bravez les conditions climatiques, débarrassez-vous des pirates de l'air, mais surtout, prenez garde aux griffes acérées de Sher Khan !
Tama & Friends - 3 Choume Kouen Tamalympic (Japan)	Tama & Friends 3 Choume Kouen - Tamalympic est une adaptation de la série animée Tama et ses amis diffusé en France pour la première fois le 3 mars 2003 sur France 5 dans l'émission Debout les Zouzous.
Tarot no Yakata (Japan)	House of Tarot (ou &quot;Tarot no Yakata&quot;) est un titre de divination de tarot où le joueur utilise un lecture de tarot en japonais en utilisant les cartes du &quot;Rider-Waite tarot&quot;.
Tarzan - Lord of the Jungle (Europe)	Tarzan : Lord of the Jungle est un soft de plateforme/action qui n'est pas adapté du dessin animé éponyme de Disney sur ce support.
Tatakae! Pro Yakyuu Twin League (Japan)	Tatakae! Pro Yakyuu Twin League est un jeu de baseball avec des personnages tout mignon (style Super Deformed).
Taz in Escape from Mars (USA, Europe, Brazil) (En)	Taz in Escape From Mars sur Game Gear vous permet d'incarner le célèbre tigre de Tasmanie, capturé par Marvin le Martien, puis exposé dans un zoo. Dans ce jeu de plates-formes aux créatures loufoques, vous devez aider Taz à s'échapper du zoo extraterrestre, et surtout, trouver un moyen de rentrer sur Terre.
Taz-Mania (USA, Europe, Brazil) (En)	Dans ce jeu, Taz peut attaquer les ennemis en se transformant en tornade comme il le fait dans les dessins animés. Il peut creuser des tunnels et ainsi débloquer des passages secrets. Il peut également changer de taille dans certaines zones. En étant minuscule, il accède à des passages très étroits. En devenant gigantesque, il est invulnérable, mais ne peut plus sauter. Les niveaux sont non-linéaires et autorisent plusieurs chemins ainsi que des retours en arrière.
Tempo Jr. (World)	Le monde de Tempo Jr. vit sous l'influence de la musique. Les personnages qui habitent ce doux pays bougent en rythme et semblent exécuter une danse. Rien n'entame sa bonne humeur, pas même les méchantes bêtes qui occupent les lieux. Contre celles-ci, il se défend par l'envoi de notes de musique qui paralysent l'adversaire ou par un coup de pied s'il est proche de la bestiole.
