#name	crc	size	key
Jurassic Park (USA, Europe, Brazil) (En)	bd6f2321	524288	Jurassic Park (USA, Europe, Brazil) (En)
KLAX (USA, Europe)	9b40fc8e	131072	KLAX (USA, Europe)
Kaitou Saint Tail (Japan)	937fd52b	524288	Kaitou Saint Tail (Japan)
Kawasaki Superbike Challenge (Europe)	23f9150a	262144	Kawasaki Superbike Challenge (USA)
Kawasaki Superbike Challenge (USA)	fc508318	262144	Kawasaki Superbike Challenge (USA)
Kenyuu Densetsu Yaiba (Japan)	d9ce3f4c	524288	Kenyuu Densetsu Yaiba (Japan)
Kick & Rush (Japan)	fd14ce00	262144	Tengen World Cup Soccer (USA, Europe)
Kinetic Connection (Japan) (En)	4af7f2aa	131072	Kinetic Connection (Japan) (En)
Kishin Douji Zenki (Japan)	7d622bdd	524288	Kishin Douji Zenki (Japan)
Krusty's Fun House (USA, Europe)	d01e784f	262144	Krusty's Fun House (USA, Europe)
Kuni-chan no Game Tengoku (Japan)	398f2358	262144	Kuni-chan no Game Tengoku (Japan)
Kuni-chan no Game Tengoku Part 2 (Japan)	f3774c65	262144	Kuni-chan no Game Tengoku Part 2 (Japan)
Land of Illusion Starring Mickey Mouse (USA, Europe, Brazil) (En)	52dbf3e1	524288	Land of Illusion Starring Mickey Mouse (USA, Europe, Brazil) (En)
Last Action Hero (USA)	2d367c43	262144	Last Action Hero (USA)
Legend of Illusion Starring Mickey Mouse (USA, Europe)	ce5ad8b7	524288	Legend of Illusion Starring Mickey Mouse (USA, Europe)
Legend of Illusion Starring Mickey Mouse (USA, Europe) (Beta 1)	1cc16ad9	524288	Legend of Illusion Starring Mickey Mouse (USA, Europe)
Legend of Illusion Starring Mickey Mouse (USA, Europe) (Beta 2)	63020617	524288	Legend of Illusion Starring Mickey Mouse (USA, Europe)
Legend of Illusion Starring Mickey Mouse (USA, Europe) (Beta 3)	a0565a5c	524288	Legend of Illusion Starring Mickey Mouse (USA, Europe)
Legend of Illusion Starring Mickey Mouse (USA, Europe) (Beta 4)	f9d4cee9	524288	Legend of Illusion Starring Mickey Mouse (USA, Europe)
Legend of Illusion Starring Mickey Mouse (USA, Europe) (Beta 5)	670ede92	524288	Legend of Illusion Starring Mickey Mouse (USA, Europe)
Legend of Illusion Starring Mickey Mouse (USA, Europe) (Beta 6)	de8545af	524288	Legend of Illusion Starring Mickey Mouse (USA, Europe)
Lemmings (World)	0fde7baa	262144	Lemmings (World)
Lemmings (World) (Beta)	51548f61	262144	Lemmings (World)
Lemmings 2 - The Tribes (Europe) (Proto)	fbc807e1	524288	Lemmings 2 - The Tribes (Europe) (Proto)
Lion King, The (Europe)	0cd9c20b	524288	Lion King, The (USA, Brazil) (En)
Lion King, The (Japan)	c78b8637	524288	Lion King, The (USA, Brazil) (En)
Lion King, The (USA, Brazil) (En)	9808d7b3	524288	Lion King, The (USA, Brazil) (En)
Lion King, The (USA, Brazil) (En) (Beta 1)	3a531c3d	254995	Lion King, The (USA, Brazil) (En)
Lion King, The (USA, Brazil) (En) (Beta 10)	3d0b31a2	523862	Lion King, The (USA, Brazil) (En)
Lion King, The (USA, Brazil) (En) (Beta 2)	aacb7387	514313	Lion King, The (USA, Brazil) (En)
Lion King, The (USA, Brazil) (En) (Beta 3)	214c13dc	514450	Lion King, The (USA, Brazil) (En)
Lion King, The (USA, Brazil) (En) (Beta 4)	0e80efe0	514478	Lion King, The (USA, Brazil) (En)
Lion King, The (USA, Brazil) (En) (Beta 5)	8250c11e	514482	Lion King, The (USA, Brazil) (En)
Lion King, The (USA, Brazil) (En) (Beta 6)	eb10a2d4	514486	Lion King, The (USA, Brazil) (En)
Lion King, The (USA, Brazil) (En) (Beta 7)	c6af9643	514486	Lion King, The (USA, Brazil) (En)
Lion King, The (USA, Brazil) (En) (Beta 8)	4214c474	514538	Lion King, The (USA, Brazil) (En)
Lion King, The (USA, Brazil) (En) (Beta 9)	b65030d0	514618	Lion King, The (USA, Brazil) (En)
Lost World, The - Jurassic Park (USA)	8d1597f5	1048576	Lost World, The - Jurassic Park (USA)
Lucky Dime Caper Starring Donald Duck, The (USA, Europe, Brazil) (En)	07a7815a	262144	Lucky Dime Caper Starring Donald Duck, The (USA, Europe, Brazil) (En)
Lunar - Sanposuru Gakuen (Japan)	58459edd	524288	Lunar - Sanposuru Gakuen (Japan)
MLBPA Baseball (USA)	1ecf07b4	524288	MLBPA Baseball (USA)
Madden 96 (USA, Europe)	9f59d302	524288	Madden 96 (USA, Europe)
Madden NFL 95 (USA)	75c71ebf	524288	Madden NFL 95 (USA)
Madou Monogatari A - Dokidoki Vacation (Japan)	7ec95282	524288	Madou Monogatari A - Dokidoki Vacation (Japan)
Madou Monogatari I - 3tsu no Madoukyuu (Japan)	00c34d94	524288	Madou Monogatari I - 3tsu no Madoukyuu (Japan)
Madou Monogatari II - Arle 16-Sai (Japan)	12eb2287	524288	Madou Monogatari II - Arle 16-Sai (Japan)
Madou Monogatari III - Kyuukyoku Joou-sama (Japan)	0a634d79	524288	Madou Monogatari III - Kyuukyoku Joou-sama (Japan)
Madou Monogatari III - Kyuukyoku Joou-sama (Japan) (Beta)	f9c3ce13	524288	Madou Monogatari III - Kyuukyoku Joou-sama (Japan)
Madou Monogatari III - Kyuukyoku Joou-sama (Japan) (Rev A)	568f4825	524288	Madou Monogatari III - Kyuukyoku Joou-sama (Japan)
Magic Knight Rayearth (Japan)	8f82a6b9	524288	Magic Knight Rayearth (Japan)
Magic Knight Rayearth 2 - Making of Magic Knight (Japan)	1c2c2b04	524288	Magic Knight Rayearth 2 - Making of Magic Knight (Japan)
Magical Puzzle Popils (World)	cf6d7bc5	131072	Magical Puzzle Popils (World)
Magical Taruruuto-kun (Japan)	6e1cc23c	131072	Magical Taruruuto-kun (Japan)
Majors, The - Pro Baseball (USA)	36ebcd6d	262144	Majors, The - Pro Baseball (USA)
Man Overboard! (Europe)	d9a7f170	262144	Man Overboard! (Europe)
Mappy (Japan)	01d2dd2a	131072	Mappy (Japan)
Marble Madness (USA, Europe)	9559e339	262144	Marble Madness (USA, Europe)
Marko's Magic Football (Europe) (En,Fr,De,Es)	22c418bf	524288	Marko's Magic Football (Europe) (En,Fr,De,Es)
Master of Darkness (Europe) (Virtual Console)	21402ffb	262144	Vampire - Master of Darkness (USA)
Master of Darkness (Europe, Brazil) (En)	07d0eb42	262144	Vampire - Master of Darkness (USA)
Mega Man (USA)	1ace93af	524288	Mega Man (USA)
Megami Tensei Gaiden - Last Bible (Japan)	2e4ec17b	524288	Megami Tensei Gaiden - Last Bible (Japan)
Megami Tensei Gaiden - Last Bible Special (Japan)	4ec30806	524288	Megami Tensei Gaiden - Last Bible Special (Japan)
Mickey Mouse Densetsu no Oukoku - Legend of Illusion (Japan)	fe12a92f	524288	Legend of Illusion Starring Mickey Mouse (USA, Europe)
Mickey Mouse no Castle Illusion (Japan) (En)	9942b69b	262144	Castle of Illusion Starring Mickey Mouse (USA, Europe, Brazil) (En)
Mickey Mouse no Mahou no Crystal (Japan)	0117c3df	524288	Land of Illusion Starring Mickey Mouse (USA, Europe, Brazil) (En)
Mickey's Ultimate Challenge (USA)	eccf7a4f	262144	Mickey's Ultimate Challenge (USA)
Micro Machines (USA, Europe)	f7c524f6	262144	Micro Machines (USA, Europe)
Micro Machines (USA, Europe) (Beta)	c21e6cd0	262144	Micro Machines (USA, Europe)
Micro Machines 2 - Turbo Tournament (Europe)	dbe8895c	524288	Micro Machines 2 - Turbo Tournament (Europe)
Mighty Morphin Power Rangers (USA, Europe)	9289dfcc	524288	Mighty Morphin Power Rangers (USA, Europe)
Mighty Morphin Power Rangers (USA, Europe) (Beta)	2887f04a	524288	Mighty Morphin Power Rangers (USA, Europe)
Mighty Morphin Power Rangers - The Movie (USA, Europe, Brazil) (En)	b47c19e5	524288	Mighty Morphin Power Rangers - The Movie (USA, Europe, Brazil) (En)
Moldorian - Hikari to Yami no Sister (Japan)	4d5d15fb	524288	Moldorian - Hikari to Yami no Sister (Japan)
Monster Truck Wars (USA, Europe)	453c5cec	262144	Monster Truck Wars (USA, Europe)
Monster World II - Dragon no Wana (Japan)	ea89e0e7	262144	Wonder Boy - The Dragon's Trap (Europe)
Mortal Kombat (USA, Europe)	07494f2a	524288	Mortal Kombat (USA, Europe)
Mortal Kombat (USA, Europe) (Beta)	16db4f6a	524288	Mortal Kombat (USA, Europe)
Mortal Kombat - Shinken Kourin Densetsu (Japan) (En)	dbff0461	524288	Mortal Kombat (USA, Europe)
Mortal Kombat 3 (Europe)	c2be62bb	524288	Mortal Kombat 3 (Europe)
Mortal Kombat II (World)	4b304e0f	524288	Mortal Kombat II (World)
Ms. Pac-Man (USA)	5ee88bd5	131072	Ms. Pac-Man (USA)
NBA Action Starring David Robinson (USA, Brazil) (En)	19030108	262144	NBA Action Starring David Robinson (USA, Brazil) (En)
NBA Action Starring David Robinson (USA, Brazil) (En) (Beta 1)	31084021	262144	NBA Action Starring David Robinson (USA, Brazil) (En)
NBA Action Starring David Robinson (USA, Brazil) (En) (Beta 10)	07649147	262144	NBA Action Starring David Robinson (USA, Brazil) (En)
NBA Action Starring David Robinson (USA, Brazil) (En) (Beta 11)	5e089fbc	262144	NBA Action Starring David Robinson (USA, Brazil) (En)
NBA Action Starring David Robinson (USA, Brazil) (En) (Beta 12)	0c0f6b4c	262144	NBA Action Starring David Robinson (USA, Brazil) (En)
NBA Action Starring David Robinson (USA, Brazil) (En) (Beta 13)	e73b02a4	262144	NBA Action Starring David Robinson (USA, Brazil) (En)
NBA Action Starring David Robinson (USA, Brazil) (En) (Beta 14)	c4b3328c	262144	NBA Action Starring David Robinson (USA, Brazil) (En)
NBA Action Starring David Robinson (USA, Brazil) (En) (Beta 15)	91e3026c	262144	NBA Action Starring David Robinson (USA, Brazil) (En)
NBA Action Starring David Robinson (USA, Brazil) (En) (Beta 16)	9265f8c3	262144	NBA Action Starring David Robinson (USA, Brazil) (En)
NBA Action Starring David Robinson (USA, Brazil) (En) (Beta 17)	21a79f63	262144	NBA Action Starring David Robinson (USA, Brazil) (En)
NBA Action Starring David Robinson (USA, Brazil) (En) (Beta 18)	afc8a69e	262144	NBA Action Starring David Robinson (USA, Brazil) (En)
NBA Action Starring David Robinson (USA, Brazil) (En) (Beta 19)	188a319e	262144	NBA Action Starring David Robinson (USA, Brazil) (En)
NBA Action Starring David Robinson (USA, Brazil) (En) (Beta 2)	8c089da5	262144	NBA Action Starring David Robinson (USA, Brazil) (En)
NBA Action Starring David Robinson (USA, Brazil) (En) (Beta 20)	6896b65d	262144	NBA Action Starring David Robinson (USA, Brazil) (En)
