#key	synopsis
Silpheed (USA)	Silpheed sur Mega CD est une suite du shoot-em-up du même nom sur ordinateur personnel. Le gameplay est similaire : il s'agit essentiellement d'un jeu de tir en 2D avec des graphismes en 3D. Le titre utilise des vidéos pré-rendues pour les arrière-plans, et des graphiques polygonaux pour le vaisseau du joueur et les ennemis. L'histoire ici est typique pour un jeu de ce type. Le système informatique central qui contrôle le réseau de la galaxie a été piraté par des terroristes. Les terroristes utilisent l'ordinateur pour attaquer les planètes coloniales du système. Vous êtes le dernier recours de la Galaxy Union : vous devez vous frayer un chemin à travers 11 étapes pour atteindre la Terre et reprendre le contrôle de l'ordinateur.
SimEarth (Japan)	Dans Sim Earth, vous créez une planète sur votre Mega-CD. Le jeu est basé sur l'Hypothèse Gaïa de James Lovelock qui dit que la Terre a développé un système d'autorégulation entre ses constituants vivants et non-vivants et les interactions extérieures. Il est possible de demander à la Terre ce qui est le mieux pour son évolution et varier sa masse, ses composants ou la température. Vous commencez à partir de quatre périodes différentes : géologique, évolution, civilisation et technologie.
Sing!! Sega Game Music Presented by B. B. Queens (Japan)	SING!! est un album de musique repris par le groupe pop japonais B.B.Queens. L'album a été arrangé par Masao Akashi et interprété par Yuko Tsubokura, Keiko Utoku, Yuichii Ikusawa, Maki Ohguro, Fusanosuke Kondou, Seiichiroh Kuribayashi et Keiji Katayama. Alors que l'on pense généralement qu'il n'y a pas de musique liée à Sonic, la chanson &quot;Funky Brothers&quot; est en fait tirée du jeu d'arcade inédit, SegaSonic Bros. qui était à l'époque encore en développement. La première &quot;piste&quot; est en fait une version spéciale du jeu Teddy Boy Blues pour le Mega-CD qui permet au joueur de choisir n'importe laquelle des pistes audio de l'album comme musique de fond pour le jeu.
Slam City with Scottie Pippen (USA) (Disc 1) (Fingers)	Slam City with Scottie Pippen est un jeu de basketball en FMV (vidéo interactive). Le gameplay est relativement simple, en utilisant un peu plus que des touches fléchées, et est très différent de toute autre simulation de basket-ball. Le basketball est simplement le sujet de l'intrigue du jeu, impliquant Ace (le joueur), et une foule d'autres personnages, des joueurs de basket-ball ou tout simplement des spectateurs, tous avec des personnalités différentes. Il s'agit essentiellement d'affronter des joueurs en un contre un dans une cour et &quot;grimper les échelles&quot; jusqu'à ce que vous gagnez assez de respect pour jouer contre Scottie Pippen. Le jeu dispose d'un total de 13 personnages, dont 5 avec qui le joueur a une option de jouer contre, et tous sont joués par des acteurs réels.
Smurfs, The (Europe) (En,Fr,De,Es,It)	Les Schtroumpfs sur Mega CD est un jeu de plates-formes inspiré de la bande dessinée du même nom. Le joueur incarne l'une de ces adorables créatures bleues et part libérer ses amis, emprisonnés par l'horrible Gargamel. 20 niveaux durant, frayez-vous un chemin dans des décors variés et fidèles à l'univers imaginé par Peyo.
Snatcher (USA)	Snatcher se déroule dans la ville futuriste de Neo Kobe, une ville de folie et de décadence. Nous sommes en 2047. L'humanité est confrontée à sa plus grave crise. Une mystérieuse forme de vie bio-roïde est apparue. Sa vraie nature et son but sont inconnus. Est-ce l'arme secrète d'un pays ou extraterrestre ? Ils apparaissent en hiver, tuent les gens et prennent leur place dans la société. Ils ont une peau artificielle, transpirent et saignent. Une nouvelle force de police, spécialement formée pour combattre les Snatchers, a été formée : les JUNKERs. Chaque fois que vous rencontrez quelqu'un, vous devez vous poser une question difficile : est-ce une personne ou un snatcher ? Le joueur prend le contrôle de Gillian Seed, un JUNKER. Le gameplay suit largement la structure d'une aventure de style japonais. Le joueur utilise une interface pilotée par des menus pour exécuter des commandes, ce qui inclut le déplacement entre les lieux et l'interaction avec l'environnement.
Software Toolworks' Star Wars Chess, The (USA)	Star Wars Chess est un jeu d'échecs où les pièces sont des personnages de l'univers Star Wars. Quand des pièces sont prises, une bataille animée est montrée, comme dans Battle Chess.
Sol-Feace (USA) (RE)	Sol-Feace est un shoot'em up sur Mega-CD comprenant six niveaux différents et plusieurs armes (balles au plasma, lasers ou encore missiles). Il est possible en cours de jeu de réaligner ses armes pour les faire tirer dans une autre direction.
Sonic CD (USA)	Sonic CD est un jeu de plates-formes sur Mega-CD. Il s'agit toujours de traverser les niveaux à toute vitesse en ramassant un maximum d'anneaux mais des adversaires de plus en plus coriaces viendront se frotter à notre héros.
Sonic the Hedgehog CD (Japan)	Sonic CD est un jeu de plates-formes sur Mega-CD. Il s'agit toujours de traverser les niveaux à toute vitesse en ramassant un maximum d'anneaux mais des adversaires de plus en plus coriaces viendront se frotter à notre héros.
SoulStar & Battlecorps (Europe) (Demo)	Soul Star est un shoot'em up sur Mega-CD qui vous entraîne dans plus de 40 missions à travers 6 planètes. Pas de pitié pour vos ennemis, seule votre survie compte.
SoulStar (USA)	Soul Star est un shoot'em up sur Mega-CD qui vous entraîne dans plus de 40 missions à travers 6 planètes. Pas de pitié pour vos ennemis, seule votre survie compte.
Space Ace (USA)	La petite amie de Ace, la belle Kimberley a été enlevée par l'infâme Borf qui a aussi pour ambition de réduire la Terre et ses occupants à l'état d'esclavage grâce à un rayon laser qui transforme tout ce qu'il touche en bébé. Le sauvetage du monde commence avec Space Ace sur Mega-CD, un dessin animé interactif basé sur vos réflexes.
Space Adventure, The - Cobra - The Legendary Bandit (USA)	Il s'agit de la suite d'un jeu japonais intitulé Cobra: Kokuryuuou no Densetsu sorti sur PC Engine CD en 1989, tous deux basés sur le manga et anime série Cobra (par Buichi Terasawa). Il a été l'un des derniers jeux à être publié pour la Sega CD en Amérique du Nord et en Europe. Le format du jeu est similaire à Snatcher tandis que l'intrigue est basé sur l'une des premières aventures de Cobra. Le joueur incarne le héros du manga Cobra, qui après avoir été dans un bar, apprend qu'une prime a été placée sur sa tête par la &quot;Galaxy Patrol&quot; et qu'il est traqué par un chasseur de primes nommé Jane Royal. Après avoir découvert que l'ennemi de Cobra Crystal Boy en a après un trésor caché par le père de Jane, dont le lieu est codé sous la forme de tatouages sur ses trois filles, Cobra et Jane s'accordent à unir leurs forces pour localiser ses s?urs et vaincre Crystal Boy.
Star Wars - Rebel Assault (USA)	Star Wars : Rebel Assault sur Mega-CD est un jeu d'action basé sur l'univers de La Guerre des Etoiles. Le joueur incarne Rookie one, un jeune fermier sur Tatooine qui vient de s'engager dans l'alliance rebelle et doit accomplir différents types de missions : destruction de vaisseaux, missions d'infiltration, etc.
Starblade (USA)	StarBlade sur Mega-CD est un jeu de tir vous mettant aux commandes d'un Geosword, un redoutable vaisseau spatial de combat. 10 missions durant, traversez la galaxie et réduisez en poussière la menace extraterrestre pour parvenir à rejoindre votre planète. Le joueur ne commande pas le vaisseau mais se contente de tirer sur tout ce qui bouge en suivant consciencieusement les conseils du wingman, son chef d'escadrille.
Stellar-Fire (USA)	La redoutable race de Draxon s'est imposé, reléguant la race humaine à un stade inférieur, souhaitant soit asservir les 10 milliards d'humains ou les éliminer complètement. En tant que dernier pilote survivant envoyé en mission pour contrecarrer les plans des Draxons, tout espoir repose sur vous. Envahissez chacune des lunes fortifiées en orbite autour du monde des Draxons d'Arctaurus et ensuite viser la planète mère elle-même. L'action se déroule dans votre vaisseau &quot;hovermorph&quot;. Dans l'introduction du jeu, celui-ci se révèle être un chasseur mortel. Quand il pénètre dans l'atmosphère de la lune et s'approche de la surface, l'hovermorph se transforme en un puissant hovership. Détruisez les ennemis Draxon, à la fois terrestres et aériens, à partir d'une perspective en première personne sur un champ de bataille polygonal en 3D.
Supreme Warrior (USA) (Disc 1) (Fire & Earth)	Supreme Warrior sur Mega-CD est un jeu de combat qui se présente comme un film interactif. L'histoire se déroule en Chine ancienne et votre rôle est de protéger un masque magique. Le maléfique Wang Tu désire s'en emparer et il faudra vous battre contre ses troupes en faisant attention au timing, avant de l'affronter en duel.
Surgical Strike (USA)	L'heure est grave, un déséquilibré s'amuse depuis quelque temps à tirer des roquettes contre des civils innocents. Les Nations Unies décident de contre-attaquer en envoyant leur arme ultime, un Hovercraft. Surgical Strike sur Mega CD est un jeu d'action vous mettant aux commandes de cet engin de guerre dernier cri pour réduire la menace terroriste à néant.
Switch (Japan)	Panic ! (intitulé Switch ! au Japon) sur Mega CD est un jeu de réflexion à l'univers décalé. Un Virus informatique a corrompu l'intégralité du réseau mondial mais un programme appelé Panic a été créé pour contrer le virus. Le joueur incarne Slap, un garçon en charge de prendre les commandes du programme Panic et de remettre le réseau en ordre.
Syndicate (Europe) (En,Fr,De)	Le jeu de stratégie Syndicate sur Mega-CD présente un univers futuristique dans lequel les grandes compagnies ne respectent aucune règle de moral pour couler la concurrence. Vous êtes le directeur marketing de l'une d'entre elles. Avec les hommes de mains que vous aurez engagez, vous devez imposer votre loi dans des missions d'infiltration et de sabotage à l'intérieur des bâtiments adverses.
Tenbu Mega CD Special (Japan)	Tenbu Mega CD Special est un jeu vidéo de stratégie au tour par tour sorti en 1992 sur Mega-CD.
Tenkafubu - Eiyuutachi no Houkou (Japan)	Tenkafubu : Eiyuutachi no Houkou sur Mega-CD se présente comme un film interactif. D'ailleurs, c'est l'un des premiers jeux Mega-CD à avoir utilisé l'insertion de séquences vidéo. Le titre vous emporte à l'époque des samouraïs.
Terminator, The (USA)	The Terminator sur Mega-CD est un jeu de plates-formes respectant fidèlement la trame du film du même nom. Vous incarnez Kyle Reese et devez sauver Sarah Connor du robot exterminateur. Chacun des niveaux retrace l'une des scènes les plus mémorables du film, en commençant par le combat contre l'ordinateur Skynet.
Theme Park (Europe) (En,Fr,De,Es)	Dans Theme Park, le joueur doit gérer son parc d'attraction. Pour le développer, il doit faire venir un maximum de visiteurs souhaitant un parc divertissant mais propre. Pour cela, il est possible de construire bon nombre d'attractions, allant du château gonflable aux montagnes russes ... Le joueur peut aussi construire des magasins comme des vendeurs de boissons, frites, glaces ... Il devra alors gérer les prix, les stocks et d'autres paramètres. La recherche de nouvelles attractions et de nouveaux commerces est possible en investissant dans les recherches. On peut également rechercher de nouveaux décors (arbres, fleurs) ou des infrastructures (poubelles, toilettes...). La gestion du personnel est également de la partie, il faudra recruter des mécaniciens, des agents de sécurité, des animateurs et des agents de propreté. La qualité de leur travail dépendra bien entendu de leur rémunération.
Third World War (USA)	Third World War sur Mega CD est un jeu de stratégie au tour par tour traitant une hypothétique troisième guerre mondiale au terme de la guerre froide. Le joueur se met aux commandes de l'une des grandes puissances mondiales et doit gérer l'économie, les armées, la démographie et faire des alliances stratégiques. Soyez le plus grand stratège et sortez victorieux du conflit qui se profile.
Thunder Storm FX (Japan)	Cobra Command est un shoot'em up sur Mega-CD. Vous êtes aux commandes d'un hélicoptère et au cours des différents niveaux, vous devez exterminer tous les ennemis qui fondent vers vous.
Thunderhawk (Europe) (En,Fr,De,Es) (RE)	Thunderhawk est un jeu d'action sur Mega-CD qui vous donne les commandes d'un hélicoptére de combat dans une série de six campagnes futuristes. La version originale comprend un total de 60 opérations aux objectifs variés. Avant de se lancer dans les airs, le joueur peut adapter à sa convenance l'arsenal embarqué. Le pilotage est technique et accessible, sans pour autant être aussi complexe que d'autres simulations de l'époque.
Time Gal (USA)	Time Gal est un jeu d'action sur Mega-CD. En l'an 4001, le perfide Cyber Amadeus a dérobé une machine à remonter le temps pour ainsi contrôler l'Histoire. Il a l'intention de s'en servir pour dominer le monde. Reika Kirishima, jolie jeune scientifique et héroïne de l'histoire, part en mission pour arrêter Cyber Amadeus. Son périple la mènera à travers plusieurs époques, où elle parcourra 16 niveaux.
TimeCop (Europe) (Demo)	Timecop est un jeu d'action vaguement basé sur le film du même nom. Il est sorti pour la Super Nintendo Entertainment System au début de 1995. Un portage amélioré pour le Sega Mega-CD était également en développement à un moment donné et aurait été achevé, mais annulé à la dernière minute en raison de la décision de son éditeur, JVC. Timecop a même été publié au public, bien que sous forme de démo dans le numéro 45 de Sega Pro CD. Timecop est à peu près le même que son cousin Super Nintendo, mais dispose d'une bande son audio CD et de scènes cinématiques supplémentaires. Bien que l'on puisse présumer qu'une sortie PAL était prévue (pour le milieu de 1995), on ne sait pas si Timecop aurait été publié pour le Mega-CD dans d'autres régions. Le jeu complet est sorti sur internet en 2007 par son programmeur, Jean Charles Meyrignac.
Tomcat Alley (USA)	Tomcat Alley est un jeu d'action sur Mega-CD. Dans sept missions, vous naviguez, effectuez des manoeuvres de défense et communiquez afin d'atteindre vos objectifs dans les airs à bord d'un avion de combat F-14 Tomcat.
Trivial Pursuit (USA)	Trivial Pursuit : Interactive Multimedia Game sur Mega-CD est la version multimédia du célèbre jeu de société. Pour fêter son arrivée dans l'univers vidéoludique, l'éditeur a utilisé des photos, des animations, des vidéos... pour proposer pas moins de 2000 questions.
Ultraverse Prime (USA)	Ultraverse Prime sur Mega CD est un beat'em all qui suit les aventures du jeune Kevin Green, capable de se transformer en super-héros adulte et surpuissant. Ultraverse Prime n'est jamais réellement sorti tout seul, il fut uniquement proposé en pack avec le jeu Microscosm sur la même machine.
Urusei Yatsura - Dear My Friends (Japan)	Urusei Yatsura : My Dear Friends sur Mega CD est un jeu d'aventure inspiré du manga intitulé Lamu en France. Le but du jeu est d'explorer les différents lieux, d'utiliser de manière cohérente les objets à disposition et de discuter avec les personnages afin d'avancer dans l'histoire.
Vay (USA)	Vay est l'histoire du prince Sandor de Lorath et sa quête pour venger l'assassinat de ses parents et sauver sa bien-aimée Lady Elin. Sur ce qui doit être le jour de leur mariage, le château de Lorath est assailli par les Danek, qui ont été en mesure de reconstruire partiellement la technologie mecha étrangère d'il ya un millénaire. Les défenses du château sont impuissantes contre les robots géants, et le roi et la reine sont tués dans l'attaque. Les envahisseurs kidnappent Elin au milieu de ses v?ux de mariage. Prince Sandor, maintenant le roi du royaume, se propose de sauver sa fiancée et de trouver un moyen de vaincre la terrible technologie étrangère. Le jeu est un «RPG de style japonais» à l'ancienne, ce qui signifie que l'objectif du jeu est de lutter contre des ennemis aléatoires dans des combats au tour par tour, en gagnant de l'expérience et de l'or au passage, sans aucun gadget supplémentaire. Les personnages ont des «classes» prédéfinies (magicien, barde, etc.) et apprennent leurs propres capacités / sorts magiques automatiquement au fur et à mesure qu'ils gagnent des niveaux.
Vay - Ryuusei no Yoroi (Japan)	Vay est l'histoire du prince Sandor de Lorath et sa quête pour venger l'assassinat de ses parents et sauver sa bien-aimée Lady Elin. Sur ce qui doit être le jour de leur mariage, le château de Lorath est assailli par les Danek, qui ont été en mesure de reconstruire partiellement la technologie mecha étrangère d'il ya un millénaire. Les défenses du château sont impuissantes contre les robots géants, et le roi et la reine sont tués dans l'attaque. Les envahisseurs kidnappent Elin au milieu de ses v?ux de mariage. Prince Sandor, maintenant le roi du royaume, se propose de sauver sa fiancée et de trouver un moyen de vaincre la terrible technologie étrangère. Le jeu est un «RPG de style japonais» à l'ancienne, ce qui signifie que l'objectif du jeu est de lutter contre des ennemis aléatoires dans des combats au tour par tour, en gagnant de l'expérience et de l'or au passage, sans aucun gadget supplémentaire. Les personnages ont des «classes» prédéfinies (magicien, barde, etc.) et apprennent leurs propres capacités / sorts magiques automatiquement au fur et à mesure qu'ils gagnent des niveaux.
Wakusei Woodstock - Funky Horror Band (Japan)	Wakusei Woodstock: Funky Horror Band est un RPG de 5 chapitres que l'on pourrait qualifier de &quot;RPG Musical&quot;. Le Funky Horror Band est un groupe de six musiciens extraterrestres qui propagent un message de paix et d'amour à travers les styles intemporels de la musique des années 80. Cependant, après ils sont chassés de leur planète d' Horahora, leur fusée s'écrase sur une autre planète, où un jeune garçon du village voisin de Funky trouve l'épave et la bande à l'intérieur. Ils doivent travailler ensemble pour réparer le vaisseau de la bande... et leurs instruments , bien sûr! Ce jeu s'apparente à des JRPG style Dragon Quest, mais il n'y a pas de système d'expérience ou de niveau, la customisation des personnages est limitée à changer l'équipement, et certaines histoires sont présentés comme des visuals novels.
Warau Salesman (Japan)	Warau Salesman est un jeu d'aventure tiré de la série télévisée éponyme. Le joueur incarne le protagoniste principal de la série et doit interagir avec les objets et personnages pour faire avancer la trame du scénario.
Wheel of Fortune (USA)	Wheel of Fortune sur Mega-CD n'est ni plus ni moins que l'adaptation de la célèbre émission télévisée &quot;La Roue de la Fortune&quot;. Le but du jeu est donc de deviner, lettre après lettre, la phrase ou le mot mystère. Plusieurs types d'éléments sont à deviner : phrase, personne, titre, etc. Vous pouvez jouer contre deux autres joueurs, ordinateurs ou humains.
Who Shot Johnny Rock (USA)	C'est les folles années 30 et quelqu'un a tué le chanteur populaire Johnny Rock dans ce jeu de gangster plein d'action. Le joueur devra naviguer dans les ruelles sombres, les salles de jeux, les salons funéraires et les bas fonds de la ville pour obtenir les indices détenus par un certain nombre de sombres personnages et résoudre ce mystérieux meurtre. Les bad guys aux mitrailleuses vous donneront du fil à retordre.
Wild Woody (USA)	Un aventurier nommé Dusty rentre chez lui avec un Totem enchanté. En raison d'un ensemble d'événements rares, les esprits du Totem ont été libérés et ils ont créé un univers parallèle bizarre qui peut dévorer le monde. Lowman, le « chef » du Totem, a besoin de « muscles », comme il l'appelle, pour les ramener. Il trouve un crayon sur le bureau et lui donne vie. Le crayon dit à Lowman de l'appeler Woody, WILLLLLLLLD Woody. Lowman explique ce qui est arrivé à ses frères Totem et maintenant Woody se rend dans l'univers parallèle, dimension par dimension, et rassemble les frères Totem de Lowman.
Wing Commander (USA)	Wing Commander sur Mega-CD est un jeu de combat spatial qui place le joueur au coeur d'un conflit mettant aux prises les hommes et les Kilrathis, créatures mi-humaines, mi-félines. Le joueur incarne un jeune pilote, tout juste sorti de l'académie, intégré dans la campagne Vega. Il existe différents types de vaisseaux, chacun possédant ses propres caractéristiques. Les missions se déroulent sous les ordres du Wingman, vaisseau allié qu'il est indispensable de préserver des attaques ennemies.
Winning Post (Japan)	Winning Post est une simulation de course hippique sur Mega-CD. Prenez votre fier destrier et amenez-le dans les compétitions les plus prestigieuses. Suez à grosses gouttes en assistant aux différentes courses et faites appel à votre sens des affaires dans la partie gestion que propose le titre.
WireHead (USA)	Wirehead sur Mega-CD est un film interactif où le joueur prend les décisions à la place du héros. Muni d'un implant cérébral, Ned Hubbard répond au doigt et à l'oeil à chacune des commandes indiquées. Recherché par le FBI pour son incroyable don, chacune des décisions prises par le joueur est cruciale car la vie du héros ne tient qu'à un fil.
Wolfchild (USA)	Wolfchild est un jeu d'action/plates-formes sur Mega CD qui vous met dans la peau de Saul Morrow, à la recherche de son père, un expert en génétique récemment enlevé. En exploitant les recherches de ce dernier, vous pouvez vous transformer en loup-garou à condition d'avoir trouvé suffisamment de capsules d'énergie dans le niveau. Cette transformation vous confère des pouvoirs spéciaux.
Wonder Dog (USA) (RE)	Wonder Dog est un jeu de plateforme à défilement latéral mettant en scène un chien doté d'une capacité de saut exceptionnelle et de puissants lanceurs d'étoiles. Wonder Dog a ces capacités car il n'est pas originaire de la Terre, mais de la planète K-9. Lorsque Wonder Dog était un chiot, les scientifiques de K-9 l'ont envoyé sur Terre pour échapper à l'invasion imminente de l'Armada Pitbully. Maintenant, armé du sérum miracle, Wonder Dog doit se frayer un chemin pour libérer K-9.
WonderMega Collection (Japan) (Rev 2)	Wondermega Collection était un CD fourni avec le matériel Wondermega de marque Victor au Japon, contenant quatre chansons karaoké CD + G et les jeux suivants: Paddle Fighter Flicky Pyramid Magic Quiz Scramble
World Cup USA '94 (USA) (En,Fr,De,Es,It,Nl,Pt,Sv)	World Cup USA 94 sur Mega CD est le jeu officiel de la Coupe du Monde de football 1994, à laquelle la France n'a pas participé. Qu'à cela ne tienne, vous pourrez changer le cours de l'histoire en tentant de qualifier les bleus, mais aussi nos amis Anglais, compagnons d'infortune en cette triste année. Bien que peu esthétique, le tacle est de rigueur dans ce jeu où il se révèle le moyen le plus efficace pour s'emparer du ballon.
WWF - Rage in the Cage (USA)	WWF Rage in the Cage sur Mega CD est un jeu de catch vous mettant aux prises avec des combattants officiels tels Randy Savage, Irs, Shawn Michaels et bien d'autres. Seul ou en équipe, réduisez votre adversaire en poussière grâce aux nombreuses techniques et coups spéciaux. En solo ou à deux, le jeu propose divers modes de combat dont un duel en cage, le vainqueur étant le premier parvenant à s'échapper.
WWF Mania Tour - WWF - Rage in the Cage (Japan)	WWF Rage in the Cage sur Mega CD est un jeu de catch vous mettant aux prises avec des combattants officiels tels Randy Savage, Irs, Shawn Michaels et bien d'autres. Seul ou en équipe, réduisez votre adversaire en poussière grâce aux nombreuses techniques et coups spéciaux. En solo ou à deux, le jeu propose divers modes de combat dont un duel en cage, le vainqueur étant le premier parvenant à s'échapper.
Yumemi Mystery Mansion (Europe) (Made in EU)	Yumemi Mystery Mansion sur Mega CD est un jeu d'aventure en vue à la première personne. Le joueur doit traverser une demeure emplie de mystères, à la recherche de sa soeur disparue. Ce titre est également connu sous les noms de Mansion of Hidden Souls et de Yumemi Yataki no Monogatari.
Yumemi Yakata no Monogatari (Japan)	Yumemi Mystery Mansion sur Mega CD est un jeu d'aventure en vue à la première personne. Le joueur doit traverser une demeure emplie de mystères, à la recherche de sa soeur disparue. Ce titre est également connu sous les noms de Mansion of Hidden Souls et de Yumemi Yataki no Monogatari.
Yumimi Mix (Japan)	Yumimi Mix est un Digital Comics sur Mega CD, autrement dit un dessin animé interactif où chaque décision prise par le joueur influe sur le déroulement de l'histoire. Le joueur suit les aventures d'une jeune écolière au Japon prénommée Yumimi au coeur d'un manga fantastique créé par Izumi Takemoto.
