#name	crc	size	key
Wonder Dog (Europe)	beca74b4	2399	Wonder Dog (USA) (RE)
Wonder Dog (Japan)	93a2281b	2378	Wonder Dog (USA) (RE)
Wonder Dog (USA) (RE)	57e45999	2441	Wonder Dog (USA) (RE)
WonderMega Collection (Japan) (Rev 2)	cce652f6	4625	WonderMega Collection (Japan) (Rev 2)
World Cup USA '94 (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv)	634e5a24	2283	World Cup USA '94 (USA) (En,Fr,De,Es,It,Nl,Pt,Sv)
World Cup USA '94 (USA) (En,Fr,De,Es,It,Nl,Pt,Sv)	41461ece	2597	World Cup USA '94 (USA) (En,Fr,De,Es,It,Nl,Pt,Sv)
Yumemi Mystery Mansion (Australia)	2f5ef2f3	261	Yumemi Mystery Mansion (Europe) (Made in EU)
Yumemi Mystery Mansion (Europe) (Made in EU)	2830969a	258	Yumemi Mystery Mansion (Europe) (Made in EU)
Yumemi Mystery Mansion (Europe) (Made in Japan)	be5a01f6	287	Yumemi Mystery Mansion (Europe) (Made in EU)
Yumemi Yakata no Monogatari (Japan)	fe8993c1	263	Yumemi Yakata no Monogatari (Japan)
Yumemi Yakata no Monogatari (Japan) (Demo)	bf0d9c31	277	Yumemi Yakata no Monogatari (Japan)
Yumimi Mix (Japan)	491b26ab	453	Yumimi Mix (Japan)
