#key	name	year	genre	developer	players
Mig-29 Fighter Pilot (USA)	MIG-29 Fighter Pilot	1993	Shooter / Plane/Shooter	Tiertex	1
Might and Magic - Gates to Another World (USA, Europe)	Might and Magic : Gates to Another World	1991	Role Playing Game	New World Computing	1
Might and Magic III - Isles of Terra (USA) (Proto)	Might and Magic III : Isles of Terra	1993	Role Playing Game	New World Computing	1
Mighty Morphin Power Rangers (USA)	Mighty Morphin Power Rangers	1994	Beat'em Up	Banpresto	1-2
Mighty Morphin Power Rangers - The Movie (USA)	Mighty Morphin Power Rangers : The Movie	1995	Beat'em Up	Sims	1-2
Minnesota Fats - Pool Legend (USA)	Minnesota Fats : Pool Legend	1995	Sports / Pool/Sports	Data East	1-2
Miracle Piano Teaching System, The (USA)	The Miracle Piano Teaching System	1992	Music and Dancing	The Software Toolworks	1
MLBPA Baseball (USA)	MLBPA Baseball	1992	Sports / Baseball/Sports	High Score Productions	1-4
Monopoly (USA)	Monopoly	1992	Board game	Parker Brothers	1-8
Monster World IV (World) (En,Ja) (Mega Drive Mini, Genesis Mini)	Monster World IV	1994	Platform	Westone	1
Mortal Kombat (World)	Mortal Kombat	1993	Fighting	Probe Software	1-2
Mortal Kombat 3 (USA)	Mortal Kombat III	1995	Fighting / Versus/Fighting	Sculptured Software	1-2
Mortal Kombat II (World)	Mortal Kombat II	1994	Fighting / Versus/Fighting	Probe Software	1-2
Mosaico (Brazil) (Super Mega Drive 3)	Mosaico	2005	Puzzle	Tectoy	1
Mr. Nutz (Europe)	Mr. Nutz	1994	Platform	Ocean	1
Mr. Nutz - Hoppin' Mad (Europe) (Proto)	Mr Nutz 2	1995	Platform	NEON Software	1
Ms. Pac-Man (USA, Europe)	Ms. Pac-Man	1991	Action / Labyrinth/Action	Innerprise Software	1-2
Muhammad Ali Heavyweight Boxing (USA)	Muhammad Ali Heavyweight Boxing	1992	Sports / Boxing/Sports	Park Place Productions	1-2
MUSHA - Metallic Uniframe Super Hybrid Armor (USA)	MUSHA : Metallic Uniframe Super Hybrid Armor	1990	Shoot'em Up / Vertical/Shoot'em Up	Compile	1
Mutant League Football (USA, Europe)	Mutant League Football	1993	Sports / Football (American)/Sports	Mutant Productions	1-2
Mutant League Hockey (USA, Europe)	Mutant League Hockey	1994	Sports / Hockey/Sports	Mutant Productions	1-4
Mystic Defender (USA, Europe) (En,Ja)	Mystic Defender	1989	Platform	SEGA	1
Mystical Fighter (USA)	Mystical Fighter	1992	Beat'em Up	Kindle Imagine Develop	1-2
Nakajima Satoru Kanshuu - F1 Grand Prix (Japan)	Nakajima Satoru Kanshuu : F-1 Grand Prix	1991	Racing, Driving	Varie	1
Nakajima Satoru Kanshuu - F1 Super License (Japan)	Nakajima Satoru Kanshuu : F-1 Super License	1992	Racing, Driving	Aprinet	1
NBA Action '94 (USA)	NBA Action '94	1994	Sports / Basketball/Sports	SEGA	1-5
NBA Action '95 Starring David Robinson (USA, Europe)	NBA Action '95 Starring David Robinson	1995	Sports / Basketball/Sports	SEGA	1-5
NBA All-Star Challenge (USA, Europe)	NBA All-Star Challenge	1992	Sports / Basketball/Sports	LJN	1-2
NBA Hang Time (USA)	NBA Hang Time	1996	Sports / Basketball/Sports	Funcom	1-4
NBA Jam (USA, Europe)	NBA Jam	1993	Sports / Basketball/Sports	Iguana Entertainment	1-4
NBA Jam - Tournament Edition (World)	NBA Jam Tournament Edition	1995	Sports / Basketball/Sports	Iguana Entertainment	1-4
NBA Live 95 (USA, Europe)	NBA Live 95	1994	Sports / Basketball/Sports	Hitmen Productions	1-4
NBA Live 96 (USA, Europe)	NBA Live 96	1995	Sports / Basketball/Sports	Hitmen Productions	1-4
NBA Live 97 (USA, Europe)	NBA Live 97	1996	Sports / Basketball/Sports	EA Sports	1-4
NBA Live 98 (USA)	NBA Live 98	1997	Sports / Basketball/Sports	EA Sports	1-4
NBA Showdown '94 (USA, Europe)	NBA Showdown '94	1994	Sports / Basketball/Sports	Electronic Arts	1-4
NCAA Final Four Basketball (USA)	NCAA Final Four Basketball	1994	Sports / Basketball/Sports	Bitmasters	1-4
NCAA Football (USA)	NCAA Football	1994	Sports / Football (American)/Sports	The Software Toolworks	1-2
Nekketsu Koukou Dodgeball-bu - Soccer Hen MD (Japan)	High School Soccer - Kunio Kun	1992	Sports / Football (Soccer)/Sports	Technos Japan	1-2
New 3D Golf Simulation - Devil's Course (Japan)	New 3D Golf Simulation : Devil's Course	1994	Sports / Golf/Sports	T&E Soft	1-4
New 3D Golf Simulation - Harukanaru Augusta (Japan)	New 3D Golf Simulation : Harukanaru Augusta	1993	Sports / Golf/Sports	T&E Soft	1-4
New 3D Golf Simulation - Waialae no Kiseki (Japan)	New 3D Golf Simulation : Waialae no Kiseki	1994	Sports / Golf/Sports	T&E Soft	1-4
New Horizons (USA)	New Horizons	1994	Role Playing Game	Koei	1
Newman Haas IndyCar Featuring Nigel Mansell (World)	Newman-Haas IndyCar Featuring Nigel Mansell	1994	Racing, Driving	Gremlin Interactive	1-2
NewZealand Story, The (Japan) (En)	The New Zealand Story	1990	Platform	Taito	1
NFL '95 (USA)	NFL '95	1994	Sports / Football (American)/Sports	Double Diamond Sports	1-4
NFL 98 (USA)	NFL 98	1997	Sports / Football (American)/Sports	FarSight	1-4
NFL Football '94 Starring Joe Montana (USA)	NFL Football '94 Starring Joe Montana	1993	Sports / Football (American)/Sports	BlueSky Software	1-2
NFL Quarterback Club (World)	NFL Quarterback Club	1994	Sports / Football (American)/Sports	Iguana Entertainment	1-5
NFL Quarterback Club 96 (USA, Europe)	NFL Quarterback Club 96	1995	Sports / Football (American)/Sports	Iguana Entertainment	1-5
NFL Sports Talk Football '93 Starring Joe Montana (USA, Europe)	NFL Sports Talk Football '93 Starring Joe Montana	1992	Sports / Football (American)/Sports	BlueSky Software	1-2
NHK Taiga Drama - Taiheiki (Japan)	NHK Taiga Drama : Taiheiki	1991	Strategy	SEGA	1
NHL '94 (USA, Europe)	NHL '94	1993	Sports / Hockey/Sports	High Score Productions	1-4
NHL 95 (USA, Europe)	NHL 95	1994	Sports / Hockey/Sports	High Score Productions	1-4
NHL 96 (USA, Europe)	NHL 96	1995	Sports / Hockey/Sports	High Score Productions	1-4
NHL 97 (USA, Europe)	NHL 97	1996	Sports / Hockey/Sports	High Score Productions	1-4
NHL 98 (USA)	NHL 98	1997	Sports / Hockey/Sports	EA Sports	1-4
NHL All-Star Hockey 95 (USA)	NHL All-Star Hockey '95	1995	Sports / Hockey/Sports	Gray Matter	1-2
NHL Hockey (USA)	NHL Hockey	1991	Sports / Hockey/Sports	Park Place Production Team	1-2
NHLPA Hockey (USA) (Proto) (HeartBeat Catalyst)	NHLPA Hockey 93	1992	Sports / Hockey/Sports	Park Place Productions	1-2
NHLPA Hockey 93 (USA, Europe)	NHLPA Hockey 93	1992	Sports / Hockey/Sports	Park Place Productions	1-2
Nick Faldo's Championship Golf (Europe) (Proto)	Nick Faldo's Championship Golf	2025	Sports / Golf/Sports	Images Software	1
Nigel Mansell's World Championship Racing (USA)	Nigel Mansell's World Championship Racing	1993	Racing, Driving	Gremlin Graphics Software	1
Nightmare Circus (Brazil) (En)	Nightmare Circus	1996	Platform	Funcom	1-2
Nikkan Sports Pro Yakyuu VAN (Japan)	Sports Talk Baseball	1992	Sports / Baseball/Sports	SEGA	1-2
Ninja Burai Densetsu (Japan)	Ninja Burai Densetsu	1991	Strategy	SEGA	1
Ninja Gaiden (Japan) (En) (Proto)	Ninja Gaiden	1992	Beat'em Up	Tecmo	1
No Escape (USA)	No Escape	1994	Platform	Bit	1
Nobunaga no Yabou - Bushou Fuuunroku (Japan)	Nobunaga no Yabou : Bushou Fuuunroku	1991	Strategy	Koei	1-8
Nobunaga no Yabou - Haouden (Japan)	Nobunaga no Yabou : Haouden	1994	Strategy	Koei	1-8
Nobunaga's Ambition (USA)	Nobunaga's Ambition	1993	Strategy	Koei	1-8
Normy's Beach Babe-O-Rama (USA, Europe)	Normy's Beach Babe-O-Rama	1994	Platform	Realtime Associates	1
Nuclear Rush (USA) (Proto)	ZZZ(notgame):Nuclear Rush				
Nyuushi Chokuzen Check - Nanmon Kimon Kiki Kaikai (Japan) (Sega Channel)	Nyuushi Chokuzen Check : Nanmon Kimon Kiki Kaikai	1995	Quiz / Japanese/Quiz	SEGA	1
Olympic Gold (Japan, USA) (En,Fr,De,Es,It,Nl,Pt,Sv)	Olympic Gold	1992	Sports / Multisports/Sports	U.S. Gold	1-4
Olympic Summer Games (USA)	Olympic Summer Games	1996	Sports / Multisports/Sports	U.S. Gold	1-8
Ooze, The (Japan, USA) (En)	The Ooze	1995		SEGA	1
Operation Europe - Path to Victory 1939-45 (USA)	Operation Europe : Path to Victory 1939-45	1994	Strategy	Koei	1-2
Osomatsu-kun Hachamecha Gekijou (Japan)	Osomatsu-kun Hachamecha Gekijou	1988	Platform	SEGA	1
Ottifants, The (Europe) (En,Fr,De,Es,It)	The Ottifants	1993	Platform	Graftgold Creative Software	1
Out of the Vortex (USA) (Proto 1)	ZZZ(notgame):Out of the Vortex				
Out of This World (USA)	Out of this World	1993	Adventure	Delphine Software International	1
Outback Joey (USA) (HeartBeat Catalyst)	Outback Joey	1993	Platform	Western Technologies	1
Outlander (USA)	Outlander	1992	Racing, Driving	Mindscape	1
OutRun (USA, Europe)	OutRun	1991	Racing, Driving	SEGA	1
OutRun 2019 (USA)	OutRun 2019	1993	Racing TPV/Racing, Driving	Sims	1
OutRunners (USA)	OutRunners	1994	Racing, Driving	Data East	1-2
Outworld 2375 A.D. (USA) (HeartBeat Catalyst)	Outworld 2375 A.D.	1994	Racing, Driving	Western Technologies	1
P-47 II MD (USA, Europe)	P-47 II MD	2025	Shoot'em Up / Horizontal/Shoot'em Up	City Connection	1
P.T.O. - Pacific Theater of Operations (USA)	P.T.O. : Pacific Theater of Operations	1993	Strategy/Puzzle	Koei	1-2
Pac-Attack (USA)	Pac-Attack	1993	Puzzle	Namco	1-2
Pac-Man 2 - The New Adventures (USA)	Pac-Man 2 : The New Adventures	1994	Puzzle	Namco	1
Pac-Mania (USA, Europe)	Pac-Mania	1991	Action / Labyrinth/Action	Sculptured Software	1-2
Pachinko Kuunyan (Japan)	Pachinko Kuunyan	1992	Casino	Soft Vision	1
Paddle Fighter (Japan) (Sega Game Toshokan)	Paddle Fighter	1991	Sports / Shuffleboard/Sports	SEGA	1-2
Pagemaster, The (USA)	The Pagemaster	1994	Platform	Probe Software	1
Panorama Cotton (USA) (Strictly Limited Games)	Panorama Cotton	1994	Shoot'em Up	Success	1
Paperboy (USA, Europe)	Paperboy	1992	Sports / Cycling/Sports	Motivetime	1-2
Paperboy 2 (USA, Europe)	Paperboy 2	1993	Sports / Cycling/Sports	Tengen	1-2
Party Quiz Mega Q (Japan)	Party Quiz Mega Q	1993	Quiz	Minato Giken	4+
Pat Riley Basketball (USA)	Pat Riley Basketball	1990	Sports / Basketball/Sports	SEGA	1-2
Payne Stewart Pro Golf (USA) (Proto 2)	ZZZ(notgame):Payne Stewart Pro Golf				
Pebble Beach Golf Links (USA)	Pebble Beach Golf Links	1994	Sports / Golf/Sports	T&E Soft	1-4
Pedreiro Polar (Brazil) (Super Mega Drive 3)	Pedreiro Polar	2005	Action / Adventure/Action	Devworks Game Technology	1
Pele II - World Tournament Soccer (USA, Europe)	Pelé II : World Tournament Soccer	1994	Sports / Football (Soccer)/Sports	Radical Entertainment	1-4
Pele! (USA, Europe)	Pelé!	1993	Sports / Football (Soccer)/Sports	Radical Entertainment	1-2
Pense Bem (Brazil) (Mega Drive 4)	Pense Bem	2003	Educational/Quiz	Devworks Game Technology	1
Pepenga Pengo (Japan) (En)	Pepenga Pengo	1995	Action / Labyrinth/Action	JSH	1-4
Pete Sampras Tennis (USA, Europe) (MDST6636) (J-Cart)	Pete Sampras Tennis	1994	Sports / Tennis/Sports	Codemasters	1-4
PGA European Tour (USA, Europe)	PGA European Tour	1994	Sports / Golf/Sports	Polygames	1-4
PGA Tour 96 (USA, Europe)	PGA Tour 96	1995	Sports / Golf/Sports	Hitmen Productions	1-4
PGA Tour Golf (USA, Europe)	PGA Tour Golf	1991	Sports / Golf/Sports	Sterling Silver Software	1-4
PGA Tour Golf II (USA) (HeartBeat Catalyst)	PGA Tour Golf II	1992	Sports / Golf/Sports	Polygames	1-4
PGA Tour Golf II (USA, Europe)	PGA Tour Golf II	1992	Sports / Golf/Sports	Polygames	1-4
PGA Tour Golf III (USA, Europe)	PGA Tour Golf III	1994	Sports / Golf/Sports	High Score Productions	1-4
Phantasy Star Fukkokuban (Japan)	Phantasy Star Fukkokuban	1994	Role Playing Game	SEGA	1
Phantasy Star II (USA, Europe)	Phantasy Star II	1990	Role Playing Game	SEGA	1
Phantasy Star II - Amia's Adventure (Japan) (Sega Game Toshokan)	Phantasy Star II : Amia's Adventure	1991	Adventure	SEGA	1
Phantasy Star II - Anne's Adventure (Japan) (Sega Game Toshokan)	Phantasy Star II : Anne's Adventure	1991	Adventure	SEGA	1
Phantasy Star II - Huey's Adventure (Japan) (Sega Game Toshokan)	Phantasy Star II : Huey's Adventure	1991	Adventure	SEGA	1
Phantasy Star II - Kinds's Adventure (Japan) (Sega Game Toshokan)	Phantasy Star II : Kinds's Adventure	1991	Adventure	SEGA	1
Phantasy Star II - Nei's Adventure (Japan) (Sega Game Toshokan)	Phantasy Star II : Nei's Adventure	1994	Adventure	SEGA	1
Phantasy Star II - Rudger's Adventure (Japan) (Sega Game Toshokan)	Phantasy Star II : Rudger's Adventure	1989	Role Playing Game	SEGA	1
Phantasy Star II - Shilka's Adventure (Japan) (Sega Game Toshokan)	Phantasy Star II : Shilka's Adventure	1991	Adventure	SEGA	1
Phantasy Star II - Yushis's Adventure (Japan) (Sega Game Toshokan)	Phantasy Star II : Eusis's Adventure	1991	Adventure	SEGA	1
Phantasy Star III - Generations of Doom (USA, Europe, Korea) (En)	Phantasy Star III : Generations of Doom	1991	Role Playing Game	SEGA	1
Phantasy Star IV (USA)	Phantasy Star IV	1994	Role Playing Game	SEGA	1
Phantom 2040 (USA)	Phantom 2040	1995	Platform	Viacom New Media	1
Phelios (World) (Evercade)	Phelios	1990	Shoot'em Up / Vertical/Shoot'em Up	Namco	1
Pink Goes to Hollywood (USA, Europe)	Pink Goes to Hollywood	1993	Platform	Headgames	1
Pinocchio (USA)	Pinocchio	1995	Platform / Run & Jump Scrolling/Platform	Virgin Interactive	1
Pirates of Dark Water, The (USA)	The Pirates of Dark Water	1994	Platform/Adventure	Iguana Entertainment	1
Pirates! Gold (USA)	Pirates! Gold	1993	Adventure	MicroProse	1
Pit-Fighter (World) (En,Ja)	Pit-Fighter	1991	Fighting	Sterling Silver Software	1-2
Pitfall - The Mayan Adventure (USA)	Pitfall : The Mayan Adventure	1994	Platform / Run & Jump/Platform	Activision	1
Planet Message Quiz (Japan) (Sega Channel)	Planet Message Quiz	1996	Quiz	AstroArts	1
Pocahontas (USA)	Pocahontas	1996	Platform	Disney Interactive	1
Popeye in High Seas High-Jinks (USA) (Proto)	Popeye in High Seas High-Jinks	1994	Platform	Enigma Interactive	1
Populous (Europe)	Populous	1990	Strategy	Bullfrog	1
Power Drive (USA) (En,Fr,De,Es,Pt) (Sega Channel)	Power Drive	1994	Racing, Driving	Rage Software	1
Power Monger (USA, Europe)	Power Monger	1993	Strategy	Sprytes	1
Powerball (USA)	Powerball	1991	Sports / Rugby/Sports	Namco	1-2
Predator 2 (USA, Europe)	Predator 2	1992	Shooter	Teeny Weeny Games	1
Premier Manager (Europe)	Premier Manager	1995	Sports / Football (Soccer)/Sports	Realms of Fantasy	1-2
Premier Manager 97 (World) (Evercade)	Premier Manager 97	1997	Sports / Football (Soccer)/Sports	Gremlin Interactive	1-2
Primal Rage (USA, Europe)	Primal Rage	1995	Fighting	Probe Software	1-2
Prime Time NFL Starring Deion Sanders (USA)	Prime Time NFL Starring Deion Sanders	1995	Sports / Football (American)/Sports	Spectacular Games	1-4
Prince of Persia (USA)	Prince of Persia	1994	Platform	Brøderbund Software	1
Prince of Persia 2 (Europe) (Proto)	Prince of Persia 2 : The Shadow and the Flame	1995	Platform	Brøderbund Software	1
Pro Moves Soccer (USA)	Pro Moves Soccer	1993	Sports / Football (Soccer)/Sports	ASCII	1-2
Pro Quarterback (USA)	Pro Quarterback	1992	Sports / Football (American)/Sports	Leland Interactive Media	1-2
Pro Striker - Final Stage (Japan)	Pro Striker Final Stage	1995	Sports / Football (Soccer)/Sports	SEGA	1-4
Pro Yakyuu Super League '91 (Japan)	Pro Yakyuu Super League '91	1991	Sports / Baseball/Sports	SEGA	1-2
Psy-O-Blade (Japan)	Psy-O-Blade	1990	Adventure	T&E Soft	1
Psycho Pinball (World) (Evercade)	Psycho Pinball	1994	Pinball	Codemasters	1-4
Puggsy (USA)	Puggsy	1994	Platform	Traveller's Tales	1
Pulseman (Japan)	Pulseman	1994	Platform	Game Freak	1
Punisher, The (USA)	The Punisher	1994	Beat'em Up	Capcom	1-2
Putter Golf (Japan) (Sega Game Toshokan)	Putter Golf	1990	Sports / Golf/Sports	SEGA	1
Putty Squad (Europe) (Proto 2)	Putty Squad	2015	Platform	System 3 Software	1
Puyo Puyo (Japan)	Puyo Puyo	1992	Puzzle / Fall/Puzzle	Compile	1-2
Puyo Puyo Tsuu (Japan)	Puyo Puyo 2	1994	Puzzle / Fall/Puzzle	Compile	1-2
Puzzle & Action - Ichidanto-R (World) (Ja) (Sega Ages)	Puzzle & Action : Ichidanto A-Ru	1995	Puzzle	SEGA	1-2
Puzzle & Action - Tanto-R (Japan)	Puzzle & Action : Tanto-R	1994	Puzzle	SEGA	1-2
Pyramid Magic (Japan) (Sega Game Toshokan)	Pyramid Magic	1991	Puzzle	SEGA	1
Pyramid Magic II (Japan) (Sega Game Toshokan)	Pyramid Magic II	1991	Puzzle	SEGA	1
Pyramid Magic III (Japan) (Sega Game Toshokan)	Pyramid Magic III	1991	Strategy	SEGA	1
Pyramid Magic Special (Japan) (Sega Game Toshokan)	Pyramid Magic Special	1991	Strategy	SEGA	1
QuackShot Starring Donald Duck (World) (En,Ja)	QuackShot Starring Donald Duck	1991	Platform	Disney Interactive	1
Quad Challenge (World) (Evercade)	Quad Challenge	1991	Racing, Driving	Namco	1-2
R.B.I. Baseball '93 (USA)	R.B.I. Baseball '93	1993	Sports / Baseball/Sports	Tengen	1-2
R.B.I. Baseball '94 (USA, Europe)	R.B.I. Baseball '94	1994	Sports / Baseball/Sports	Tengen	1-2
R.B.I. Baseball '95 (USA) (Proto)	R.B.I. Baseball '93	1993	Sports / Baseball/Sports	Tengen	1-2
R.B.I. Baseball 3 (USA)	R.B.I. Baseball 3	1991	Sports / Baseball/Sports	Tengen	1-2
R.B.I. Baseball 4 (USA)	R.B.I. Baseball 4	1992	Sports / Baseball/Sports	Tengen	1-2
Race Drivin' (USA)	Race Drivin'	1993	Racing, Driving	Tengen	1
Radical Rex (World) (QUByte Classics)	Radical Rex	1994	Platform	Beam Software	1-2
Raiden Trad (Japan, USA) (En)	Raiden Trad	1993	Shoot'em Up / Vertical/Shoot'em Up	Micronet	1
Rainbow Islands Extra (Japan) (En)	Rainbow Islands Extra	1990	Platform	Taito	1
Rambo III (Japan, USA) (En,Ja)	Rambo III	1989	Shooter / Run and Gun/Shooter	SEGA	1-2
Rampart (USA)	Rampart	1991	Strategy	Tengen	1-2
Ranger X (USA)	Ranger X	1993	Shoot'em Up / Horizontal/Shoot'em Up	GAU Entertainment	1
Ransei no Hasha (Japan)	Ransei no Hasha	1991	Strategy	Asmik	1
Rastan Saga II (USA)	Rastan Saga II	1991	Platform / Fighter Scrolling/Platform	Taito	1
Red Zone (USA, Europe)	Red Zone	1994	Shooter	Time Warner Interactive	1
Ren & Stimpy Show Presents, The - Stimpy's Invention (USA)	The Ren & Stimpy Show Presents : Stimpy's Invention	1993	Platform	BlueSky Software	1-2
Rent a Hero (Japan)	Rent a Hero	1991	Role Playing Game	SEGA	1
Resq (Europe) (Proto)	Resq	1993	Platform	Tempest Software	1
Revenge of Shinobi, The (Japan, USA) (En)	The Revenge of Shinobi	1989	Platform / Fighter Scrolling/Platform	SEGA	1
Revolution X (USA, Europe)	Revolution X	1995	Shooter / FPV/Shooter	Midway	1-2
Richard Scarry's Busytown (USA)	Richard Scarry's Busytown	1993	Puzzle	Novotrade	1-2
Riddle Wired (Japan) (Sega Game Toshokan)	Riddle Wired : Quiz Dokusen Kigy no Hkai	1991	Quiz / Japanese/Quiz	SEGA	1-2
Rings of Power (USA, Europe)	Rings of Power	1992	Role Playing Game	Naughty Dog	1
Rise of the Robots (Europe)	Rise of the Robots	1995	Fighting	Data Design	1-2
Risk (USA)	Risk	1994	Board game	Parker Brothers	1-6
Risky Woods (USA, Europe)	Risky Woods	1992	Platform	Dinamic Software	1
Ristar (USA, Europe)	Ristar	1995	Platform	SEGA	1
Road Rash (USA, Europe)	Road Rash	1991	Racing, Driving / Motorcycle/Racing, Driving	Electronic Arts	1-2
Road Rash 3 (USA, Europe)	Road Rash 3	1995	Motorcycle race TPV/Racing, Driving	Electronic Arts	1-2
Road Rash II (USA, Europe)	Road Rash II	1992	Racing, Driving	Electronic Arts	1-2
Road Riot 4WD (USA) (Proto)	ZZZ(notgame):Road Riot 4WD				
RoadBlasters (USA)	RoadBlasters	1991	Racing, Driving	Sterling Silver Software	1
RoboCop 3 (USA, Europe)	RoboCop 3	1993	Platform / Shooter Scrolling/Platform	Eden Entertainment Software	1
RoboCop Versus The Terminator (USA)	RoboCop versus The Terminator	1993	Shooter / Run and Gun/Shooter	Virgin	1
Robot Battler (Japan) (Sega Game Toshokan)	Robot Wreckage	1991	Beat'em Up	SEGA	1-2
Rock n' Roll Racing (USA)	Rock n' Roll Racing	1994	Racing, Driving	Blizzard Entertainment	1-2
Rocket Knight Adventures (USA)	Rocket Knight Adventures	1993	Platform	Konami	1
Roger Clemens' MVP Baseball (USA)	Roger Clemens' MVP Baseball	1992	Sports / Baseball/Sports	Flying Edge	1-2
Rolling Thunder 2 (USA)	Rolling Thunder 2	1992	Platform / Shooter Scrolling/Platform	Namco	1-2
Rolling Thunder 3 (USA)	Rolling Thunder 3	1993	Platform / Shooter Scrolling/Platform	Namco	1
Rolo to the Rescue (USA, Europe)	Rolo to the Rescue	1992	Platform	Vectordean	1
Romance of the Three Kingdoms II (USA)	Romance of the Three Kingdoms II	1992	Strategy	Koei	8+
Romance of the Three Kingdoms III - Dragon of Destiny (USA)	Romance of the Three Kingdoms III : Dragon of Destiny	1993	Strategy	Koei	1-8
Rugby World Cup 95 (USA, Europe) (En,Fr,It)	Rugby World Cup 95	1994	Sports / Rugby/Sports	Electronic Arts	1-4
Sagaia (USA)	Sagaia	1991	Shoot'em Up / Horizontal/Shoot'em Up	Taito	1
Saint Sword (USA)	Saint Sword	1991	Platform	Taito	1
Sampras Tennis 96 (Europe) (J-Cart)	Sampras Tennis 96	1995	Sports / Tennis/Sports	Codemasters	1-4
Samurai Shodown (USA)	Samurai Shodown	1994	Fighting / Versus/Fighting	SNK	1-2
Sangokushi Retsuden - Ransei no Eiyuutachi (Japan)	Sangokushi Retsuden : Ransei no Eiyuutachi	1991	Strategy	SEGA	1-3
Sanrin San-chan - Spatter (World) (Mega Drive Mini 2, Genesis Mini 2)	Spatter	2022	Action / Labyrinth/Action	SEGA	1-2
Sansan (Japan)	Sansan	1994	Go/Asiatic board game	Sansan	1-2
Saturday Night Slammasters (USA)	Saturday Night Slammasters	1994	Fighting	Capcom	1-2
Schtroumpfs Autour du Monde, Les (Europe) (En,Fr,De,Es)	The Smurfs Travel the World	1996	Platform	Virtual Studio	1
Scooby-Doo Mystery (USA)	Scooby-Doo Mystery	1995	Platform	Sunsoft	1
Scrabble (Europe) (Proto)	Scrabble	1994	Board game	Synergistic Software	2
seaQuest DSV (USA)	SeaQuest DSV	1995	Shoot'em Up	Black Pearl Software	1
Second Samurai (World) (QUByte Classics)	Second Samurai	1994	Platform	Vivid Image	1-2
Sega Art Tool (Japan) (En) (Program)	ZZZ(notgame):#NONGAME			Kaneda	
Sega Channel (Japan) (v2.11) (Program)	ZZZ(notgame):#NONGAME			Kaneda	
Sega Channel (USA) (General Instrument) (Program)	ZZZ(notgame):#NONGAME			Kaneda	
Sega Game Toshokan (Japan) (En) (Rev A) (Program)	ZZZ(notgame):#NONGAME			Kaneda	
Sega Sound Tool (USA) (v2.2) (Program)	ZZZ(notgame):#NONGAME			Kaneda	
Sega Sports 1 (Europe)	Sega Sports 1	1995	Compilation	SEGA	1-8
Sega Top Five (Brazil) (En)	Sega Top 5	1997	Compilation	SEGA	1-2
Segapede (USA) (Proto)	Segapede	1994	Platform	Sega Technical Institute	1
Sensible Soccer (World) (En,Fr,De,It) (Evercade)	Sensible Soccer : European Champions	1994	Sports / Football (Soccer)/Sports	Sensible Software	1-2
Sesame Street Counting Cafe (USA)	Sesame Street Counting Cafe	1994	Educational/Adventure	Electronic Arts	1
Shadow Blasters (USA)	Shadow Blasters	1990	Platform	Sigma-team	1-2
Shadow Dancer - The Secret of Shinobi (World)	Shadow Dancer : The Secret of Shinobi	1990	Platform	SEGA	1
Shadow of the Beast (USA, Europe)	Shadow of the Beast	1991	Platform / Fighter Scrolling/Platform	Reflections Interactive	1
Shadow of the Beast II (USA, Europe)	Shadow of the Beast II	1992	Platform	Reflections Interactive	1
Shadowrun (USA)	Shadowrun	1994	Role Playing Game	Sky Fallen	1
Shadows of the Wind (Europe) (Proto)	Shadows Of The Wind	1994	Platform	Images Software	1
Shanghai II - Dragon's Eye (USA)	Shanghai II : Dragon's Eye	1994	Mahjong/Asiatic board game	Activision	1-2
Shaq-Fu (USA, Europe)	Shaq-Fu	1994	Fighting	Delphine Software International	1-2
Shikinjou (Japan)	Shikinjou	1991	Asiatic board game/Mahjong	Scap Trust	1
Shining Force (USA)	Shining Force	1993	Tactical RPG/Role Playing Game	Climax	1
Shining Force II (USA)	Shining Force II	1994	Tactical RPG/Role Playing Game	Camelot Software Planning	1
Shining in the Darkness (USA, Europe)	Shining in the Darkness	1991	Dungeon Crawler RPG/Role Playing Game	Climax	1
Shinobi III - Return of the Ninja Master (USA)	Shinobi III : Return of the Ninja Master	1993	Platform	Megasoft	1
Ship (USA) (Demo) (Visitor)	Ship	2007	Shoot'em Up	Technopop	1-2
Shougi no Hoshi (Japan)	Shgi no Hoshi	1991	Shougi/Asiatic board game	Home Data	1
Shove It! ...The Warehouse Game (USA)	Shove It! ...The Warehouse Game	1990	Puzzle	Masaya Games	1
Show do Milhao (Brazil)	Show Do Milhao	2001	Quiz	Tectoy	1
Show do Milhao - Volume 2 (Brazil)	Show Do Milhao Volume 2	2002	Quiz	Tectoy	1
Shura no Mon (Japan)	Shura no Mon	1992	Strategy	Sims	1
Side Pocket (USA)	Side Pocket	1992	Sports/Sports / Pool	Data East	1-2
Simpsons, The - Bart vs. the Space Mutants (USA, Europe)	The Simpsons : Bart vs. the Space Mutants	1992	Platform	Arc Developments Limited	1
Simpsons, The - Bart's Nightmare (USA, Europe)	The Simpsons : Bart's Nightmare	1992	Platform	Sculptured Software	1
Skeleton Krew (USA)	Skeleton Krew	1995	Shooter	Front Street Publishing	1-2
Skitchin' (USA, Europe)	Skitchin'	1994	Racing, Driving	Electronic Arts	1-2
Slam - Shaq vs. the Legends (USA) (Proto)	Slam : Shaq vs. the Legends	2008	Sports / Basketball/Sports	High Score Productions	1-4
Slap Fight MD (Japan) (En)	Slap Fight MD	1993	Shoot'em Up / Vertical/Shoot'em Up	Toaplan	1
Slaughter Sport (USA)	Slaughter Sport	1991	Fighting	Brian A. Rice	1-2
Smurfs, The (Europe) (En,Fr,De,Es,It)	The Smurfs	1994	Platform	Infogrames	1
